Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-02-27,2026-02-13,"[datetime.date(2026, 4, 16)]",1.45,1.29585,1.36492,6571300000,6370000000,6446192890
