period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.36492,1.29585,1.45,1.04,16,0.31239998
+1q,1.45545,1.38754,1.52,1.14,16,0.2767
0y,5.88749,5.66,6.11,4.87,19,0.20889999
+1y,6.82556,5.65,7.38,5.88749,20,0.1593
