,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0414,3184116,529868755,-0.0515
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,2417741,402336288,-0.014199999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,1948959,324326274,0.0128999995
3,2025-12-31,Eaton Vance Growth Trust-Eaton Vance Atlanta Capital SMID-Cap Fund,0.0252,1936156,322195727,0.1841
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0228,1754242,291923417,-0.051
5,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.0175,1342500,223405429,-0.142
6,2025-11-30,Columbia Funds Series Trust I-Columbia Dividend Income Fund,0.0166,1280042,213011793,-0.0029
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0147,1130940,188199729,-0.044
8,2025-12-31,VANGUARD WELLESLEY INCOME FUND,0.014199999,1093953,182044722,-0.21530001
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,993689,165359790,-0.0104
