,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-8048893.166506,-4876400.0,-130136.986301,-5313300.0,-4662717.481359,
Tax Rate For Calcs,0.19923,0.292,0.260274,0.267,0.279205,
Normalized EBITDA,370900000.0,368800000.0,370800000.0,355700000.0,365500000.0,
Total Unusual Items,-40400000.0,-16700000.0,-500000.0,-19900000.0,-16700000.0,
Total Unusual Items Excluding Goodwill,-40400000.0,-16700000.0,-500000.0,-19900000.0,-16700000.0,
Net Income From Continuing Operation Net Minority Interest,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Reconciled Depreciation,85500000.0,84000000.0,80800000.0,77900000.0,78200000.0,
Reconciled Cost Of Revenue,1620500000.0,1580500000.0,1581400000.0,1526800000.0,1576500000.0,
EBITDA,330500000.0,352100000.0,370300000.0,335800000.0,348800000.0,
EBIT,245000000.0,268100000.0,289500000.0,257900000.0,270600000.0,
Net Interest Income,-37200000.0,-33300000.0,-34000000.0,-30900000.0,-29200000.0,
Interest Expense,37200000.0,33300000.0,34000000.0,30900000.0,29200000.0,
Normalized Income,198751106.833494,178123600.0,189369863.013699,180886700.0,186037282.518641,
Net Income From Continuing And Discontinued Operation,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Total Expenses,1989700000.0,1934400000.0,1933800000.0,1873800000.0,1905800000.0,
Diluted Average Shares,77400000.0,78000000.0,78300000.0,79400000.0,80400000.0,
Basic Average Shares,76877487.0,77545388.0,78044822.0,78552144.0,79800396.0,
Diluted EPS,2.15,2.13,2.41,2.09,2.16,
Basic EPS,2.164483,2.14455,2.421685,2.117619,2.18044,
Diluted NI Availto Com Stockholders,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Net Income Common Stockholders,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Net Income,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Net Income Including Noncontrolling Interests,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Net Income Continuous Operations,166400000.0,166300000.0,189000000.0,166300000.0,174000000.0,
Tax Provision,41400000.0,68500000.0,66500000.0,60700000.0,67400000.0,
Pretax Income,207800000.0,234800000.0,255500000.0,227000000.0,241400000.0,
Other Income Expense,-36500000.0,-13000000.0,2800000.0,-16600000.0,-9300000.0,
Other Non Operating Income Expenses,3900000.0,3700000.0,3300000.0,3300000.0,7400000.0,
Special Income Charges,-30700000.0,-16100000.0,1300000.0,-19200000.0,3100000.0,
Gain On Sale Of Ppe,1400000.0,400000.0,11100000.0,,0.0,0.0
Gain On Sale Of Business,,,-1800000.0,-14300000.0,,-2500000.0
Other Special Charges,4500000.0,4700000.0,,,300000.0,
Write Off,1400000.0,2300000.0,100000.0,200000.0,3100000.0,
Restructuring And Mergern Acquisition,26200000.0,9500000.0,7900000.0,4700000.0,13200000.0,
Gain On Sale Of Security,-9700000.0,-600000.0,-1800000.0,-700000.0,-19800000.0,
Net Non Operating Interest Income Expense,-37200000.0,-33300000.0,-34000000.0,-30900000.0,-29200000.0,
Interest Expense Non Operating,37200000.0,33300000.0,34000000.0,30900000.0,29200000.0,
Operating Income,281500000.0,281100000.0,286700000.0,274500000.0,279900000.0,
Operating Expense,369200000.0,353900000.0,352400000.0,347000000.0,329300000.0,
Selling General And Administration,232600000.0,353900000.0,352400000.0,347000000.0,191500000.0,
Gross Profit,650700000.0,635000000.0,639100000.0,621500000.0,609200000.0,
Cost Of Revenue,1620500000.0,1580500000.0,1581400000.0,1526800000.0,1576500000.0,
Total Revenue,2271200000.0,2215500000.0,2220500000.0,2148300000.0,2185700000.0,
Operating Revenue,2271200000.0,2215500000.0,2220500000.0,2148300000.0,2185700000.0,
