address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,shortName,longName,displayName,trailingPegRatio
Parkmore Business Park West,Parkmore,Ballybrit,H91VN2T,Ireland,353 9 137 8040,https://www.te.com,Electronic Components,electronic-components,Electronic Components,Technology,technology,Technology,"TE Connectivity plc, together with its subsidiaries, manufactures and sells connectivity and sensor solutions in Europe, the Middle East, Africa, the AsiaPacific, and the Americas. The company operates through two reportable segments, Transportation Solutions and Industrial Solutions. It provides antennas, application tooling, cable assemblies, connectors, electromagnetic compatibility/electromagnetic interference solutions, energy and power, fiber optics, heat shrink tubing, identification and labeling, medical components, passive components, relays and contactors, sensors, switches, terminals and splices, wires and cables, and wire protection and management solutions. The company also offers training and other services, including 3D printing for production, back shells prototyping, electrical installation training, HarnWare software, machine tooling service and repair, medical device design services, microfluidic devices, and sensor manufacturing services as well as conducts automotive webinars. It serves 5G and wireless equipment, aerospace, appliances, automation and control, automotive, autosport, commercial and industrial vehicles, connected home, data centers and artificial intelligence, defense and military, energy solutions, e-mobility, industrial machinery, intelligent buildings, IoT connectivity, medical technologies, oil and gas/marine, personal electronics and wearable technology, rail, sensor applications, space, and other industries. The company was formerly known as Tyco Electronics Ltd. and changed its name to TE Connectivity plc in March 2011. TE Connectivity plc was founded in 1941 and is based in Ballybrit, Ireland.",90000,"[{'maxAge': 1, 'name': 'Mr. Terrence R. Curtin CPA', 'age': 57, 'title': 'CEO & Executive Director', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 5043354, 'exercisedValue': 33616800, 'unexercisedValue': 70107720}, {'maxAge': 1, 'name': 'Mr. Heath A. Mitts', 'age': 54, 'title': 'CFO, Executive VP & Executive Director', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2232085, 'exercisedValue': 7301957, 'unexercisedValue': 24054372}, {'maxAge': 1, 'name': 'Mr. John S. Jenkins Jr.', 'age': 59, 'title': 'Executive VP &  General Counsel', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1596192, 'exercisedValue': 10363825, 'unexercisedValue': 3071010}, {'maxAge': 1, 'name': 'Mr. Shadrak W. Kroeger', 'age': 56, 'title': 'President of Industrial Solutions Segment', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1786713, 'exercisedValue': 6338144, 'unexercisedValue': 13351894}, {'maxAge': 1, 'name': 'Mr. Aaron Kyle Stucki', 'age': 51, 'title': 'President of Transportation Solutions', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 3810945, 'exercisedValue': 6743974, 'unexercisedValue': 3303414}, {'maxAge': 1, 'name': 'Mr. Jim  Tobojka', 'title': 'Senior Vice President of Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony  Leisher', 'title': 'SVP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sujal  Shah', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malavika  Sagar', 'age': 43, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric J. Resch', 'age': 68, 'title': 'Senior Vice President', 'yearBorn': 1957, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,1,2,7,2,1775001600,1767139200,[],86400,2,209.73,207.76,207.045,211.23,209.73,207.76,207.045,211.23,2.91,1.39,1779408000,0.40060002,1.57,1.259,30.166426,16.907835,358966,358966,2279381,1996620,1996620,208.96,209.23,100,100,61453119488,61348303456,120.06,250.67,250.67,7.4,3.3961382,216.3814,215.25475,2.78,0.013255138,USD,False,66248302592,0.11406,292903157,293434273,6862202,6947820,1770940800,1773360000,0.0234,0.00118,0.93393,3.0,0.0269,293535487,44.217,4.7347174,1758844800,1790380800,1766707200,0.42,2066000000,6.94,12.38213,3.661,14.666,0.71460104,0.32693863,0.71,1771545600,EQUITY,209.355,360.0,200.0,271.94736,275.0,1.57895,buy,19,1251000064,4.263,4517000192,6001999872,0.931,1.651,18094999552,45.691,61.183,0.09392,0.16097,6457999872,1985624960,4126000128,0.444,0.217,0.35689,0.24962999,0.20903999,USD,TEL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579583,NYQ,finmb_8106523,America/New_York,EDT,-14400000,us_market,False,-0.17880131,209.355,True,1181827800000,REGULAR,-0.375,207.045 - 211.23,NYSE,2279381,89.295,0.74375314,120.06 - 250.67,-41.315002,-0.1648183,71.460106,1781222400,1776861000,1776861000,1776861000,1776861000,1776861000,False,6.94,12.38213,11.08708,18.88279,-7.0263977,-0.032472283,-5.8997498,-0.027408222,15,0,TE Connectivity Ltd.,2026-04-06,1.6 - Buy,False,TE Connectivity plc,TE Connectivity plc,TE Connectivity,1.2124
