period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4745587510,4700100000,4913000000,16,4143000000,0.1454
+1q,4941860130,4845000000,5145000000,16,4534000000,0.09
0y,19471597930,19212000000,19993000000,18,17262000000,0.128
+1y,20982232660,20387522000,21898581420,17,19471597930,0.0776
