,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2840790.842872,-5195094.760312,-10080378.250591,-13500000.0,-13866855.524079,
Tax Rate For Calcs,0.218522,0.259755,0.245863,0.25,0.252125,
Normalized EBITDA,1263000000.0,1190000000.0,1131000000.0,1015000000.0,953000000.0,
Total Unusual Items,-13000000.0,-20000000.0,-41000000.0,-54000000.0,-55000000.0,
Total Unusual Items Excluding Goodwill,-13000000.0,-20000000.0,-41000000.0,-54000000.0,-55000000.0,
Net Income From Continuing Operation Net Minority Interest,751000000.0,664000000.0,638000000.0,13000000.0,528000000.0,
Reconciled Depreciation,259000000.0,244000000.0,216000000.0,192000000.0,186000000.0,
Reconciled Cost Of Revenue,2930000000.0,3089000000.0,2934000000.0,2684000000.0,2476000000.0,
EBITDA,1250000000.0,1170000000.0,1090000000.0,961000000.0,898000000.0,
EBIT,991000000.0,926000000.0,874000000.0,769000000.0,712000000.0,
Net Interest Income,-5000000.0,-8000000.0,-11000000.0,8000000.0,17000000.0,
Interest Expense,30000000.0,29000000.0,28000000.0,14000000.0,6000000.0,
Interest Income,25000000.0,21000000.0,17000000.0,22000000.0,23000000.0,
Normalized Income,761159209.157128,678804905.239688,668919621.749409,53500000.0,569133144.475921,
Net Income From Continuing And Discontinued Operation,750000000.0,663000000.0,638000000.0,13000000.0,528000000.0,
Total Expenses,3693000000.0,3810000000.0,3636000000.0,3341000000.0,3091000000.0,
Total Operating Income As Reported,963000000.0,916000000.0,857000000.0,748000000.0,690000000.0,
Diluted Average Shares,297000000.0,298000000.0,298000000.0,300000000.0,301000000.0,
Basic Average Shares,294000000.0,295000000.0,296000000.0,298000000.0,299000000.0,
Diluted EPS,2.53,2.22,2.14,0.04,1.75,
Basic EPS,2.55,2.25,2.16,0.04,1.77,
Diluted NI Availto Com Stockholders,750000000.0,663000000.0,638000000.0,13000000.0,528000000.0,
Net Income Common Stockholders,750000000.0,663000000.0,638000000.0,13000000.0,528000000.0,
Net Income,750000000.0,663000000.0,638000000.0,13000000.0,528000000.0,
Net Income Including Noncontrolling Interests,750000000.0,663000000.0,638000000.0,13000000.0,528000000.0,
Net Income Discontinuous Operations,-1000000.0,-1000000.0,0.0,0.0,0.0,
Net Income Continuous Operations,751000000.0,664000000.0,638000000.0,13000000.0,528000000.0,
Tax Provision,210000000.0,233000000.0,208000000.0,742000000.0,178000000.0,
Pretax Income,961000000.0,897000000.0,846000000.0,755000000.0,706000000.0,
Other Income Expense,-10000000.0,-34000000.0,-41000000.0,-55000000.0,-56000000.0,
Other Non Operating Income Expenses,3000000.0,-14000000.0,,-1000000.0,-1000000.0,-17000000.0
Special Income Charges,-13000000.0,-20000000.0,-41000000.0,-54000000.0,-55000000.0,
Gain On Sale Of Business,,0.0,1000000.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,13000000.0,20000000.0,42000000.0,54000000.0,55000000.0,
Net Non Operating Interest Income Expense,-5000000.0,-8000000.0,-11000000.0,8000000.0,17000000.0,
Interest Expense Non Operating,30000000.0,29000000.0,28000000.0,14000000.0,6000000.0,
Interest Income Non Operating,25000000.0,21000000.0,17000000.0,22000000.0,23000000.0,
Operating Income,976000000.0,939000000.0,898000000.0,802000000.0,745000000.0,
Operating Expense,763000000.0,721000000.0,702000000.0,657000000.0,615000000.0,
Research And Development,225000000.0,227000000.0,211000000.0,203000000.0,188000000.0,
Selling General And Administration,538000000.0,494000000.0,491000000.0,454000000.0,427000000.0,
Gross Profit,1739000000.0,1660000000.0,1600000000.0,1459000000.0,1360000000.0,
Cost Of Revenue,2930000000.0,3089000000.0,2934000000.0,2684000000.0,2476000000.0,
Total Revenue,4669000000.0,4749000000.0,4534000000.0,4143000000.0,3836000000.0,
Operating Revenue,4669000000.0,4749000000.0,4534000000.0,4143000000.0,3836000000.0,
