,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.211134,0.246326,0.230096,0.231,0.204522
Total Unusual Items,,,,0.0,
Total Unusual Items Excluding Goodwill,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Reconciled Depreciation,139000000.0,128000000.0,122000000.0,125000000.0,120000000.0
Net Interest Income,4761000000.0,4720000000.0,4521000000.0,4464000000.0,4592000000.0
Interest Expense,973000000.0,1011000000.0,1065000000.0,1086000000.0,1118000000.0
Interest Income,5734000000.0,5731000000.0,5586000000.0,5550000000.0,5710000000.0
Normalized Income,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Net Income From Continuing And Discontinued Operation,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Diluted Average Shares,357600000.0,369900000.0,379100000.0,389400000.0,394800000.0
Basic Average Shares,352700000.0,365900000.0,376200000.0,385200000.0,389300000.0
Diluted EPS,2.04,2.86,2.5,1.89,1.91
Basic EPS,2.07,2.89,2.51,1.91,1.93
Diluted NI Availto Com Stockholders,730000000.0,1057000000.0,946000000.0,736000000.0,753000000.0
Net Income Common Stockholders,730000000.0,1057000000.0,946000000.0,736000000.0,753000000.0
Preferred Stock Dividends,21000000.0,20000000.0,21000000.0,21000000.0,21000000.0
Net Income,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Net Income Including Noncontrolling Interests,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Net Income Continuous Operations,751000000.0,1077000000.0,967000000.0,757000000.0,774000000.0
Tax Provision,201000000.0,352000000.0,289000000.0,227000000.0,199000000.0
Pretax Income,952000000.0,1429000000.0,1256000000.0,984000000.0,973000000.0
Special Income Charges,,,,0.0,
Gain On Sale Of Business,,,,0.0,
Selling General And Administration,723000000.0,623000000.0,636000000.0,622000000.0,582000000.0
Selling And Marketing Expense,148000000.0,120000000.0,127000000.0,116000000.0,147000000.0
General And Administrative Expense,575000000.0,503000000.0,509000000.0,506000000.0,435000000.0
Salaries And Wages,575000000.0,503000000.0,509000000.0,506000000.0,435000000.0
Total Revenue,3793000000.0,3823000000.0,3647000000.0,3718000000.0,3801000000.0
Operating Revenue,3793000000.0,3823000000.0,3647000000.0,3718000000.0,3801000000.0
Professional Expense And Contract Services Expense,243000000.0,240000000.0,236000000.0,217000000.0,249000000.0
Other Non Interest Expense,433000000.0,385000000.0,373000000.0,404000000.0,393000000.0
