,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,-457142.857143,-788530.46595,-2700000.0,-5459016.393443,-5789156.626506,
Tax Rate For Calcs,0.152381,0.197133,0.225,0.202186,0.186747,
Normalized EBITDA,368000000.0,331000000.0,279000000.0,258000000.0,416000000.0,
Total Unusual Items,-3000000.0,-4000000.0,-12000000.0,-27000000.0,-31000000.0,
Total Unusual Items Excluding Goodwill,-3000000.0,-4000000.0,-12000000.0,-27000000.0,-31000000.0,
Net Income From Continuing Operation Net Minority Interest,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Reconciled Depreciation,24000000.0,22000000.0,22000000.0,21000000.0,22000000.0,
Reconciled Cost Of Revenue,416000000.0,421000000.0,372000000.0,381000000.0,416000000.0,
EBITDA,365000000.0,327000000.0,267000000.0,231000000.0,385000000.0,
EBIT,341000000.0,305000000.0,245000000.0,210000000.0,363000000.0,
Net Interest Income,-22000000.0,-23000000.0,-21000000.0,-22000000.0,-26000000.0,
Interest Expense,26000000.0,26000000.0,25000000.0,27000000.0,31000000.0,
Interest Income,4000000.0,3000000.0,4000000.0,5000000.0,5000000.0,
Normalized Income,269542857.142857,227211469.53405,179300000.0,167540983.606557,295210843.373494,
Net Income From Continuing And Discontinued Operation,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Total Expenses,713000000.0,727000000.0,652000000.0,662000000.0,724000000.0,
Total Operating Income As Reported,340000000.0,305000000.0,260000000.0,205000000.0,280000000.0,
Diluted Average Shares,462857000.0,472607000.0,472963000.0,472884000.0,472886000.0,
Basic Average Shares,462460000.0,471873000.0,472724000.0,472667000.0,472661000.0,
Diluted EPS,0.58,0.47,0.36,0.31,0.57,
Basic EPS,0.58,0.47,0.36,0.31,0.57,
Diluted NI Availto Com Stockholders,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Net Income Common Stockholders,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Net Income,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Net Income Including Noncontrolling Interests,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Net Income Continuous Operations,267000000.0,224000000.0,170000000.0,146000000.0,270000000.0,
Tax Provision,48000000.0,55000000.0,50000000.0,37000000.0,62000000.0,
Pretax Income,315000000.0,279000000.0,220000000.0,183000000.0,332000000.0,
Other Income Expense,-6000000.0,-7000000.0,-31000000.0,-27000000.0,47000000.0,
Other Non Operating Income Expenses,-3000000.0,-3000000.0,-19000000.0,0.0,-3000000.0,
Special Income Charges,-3000000.0,-4000000.0,-12000000.0,-27000000.0,-31000000.0,
Gain On Sale Of Business,,,,0.0,0.0,
Impairment Of Capital Assets,,,,,2000000.0,
Restructuring And Mergern Acquisition,3000000.0,4000000.0,12000000.0,25000000.0,29000000.0,
Earnings From Equity Interest,0.0,0.0,,0.0,81000000.0,2000000.0
Net Non Operating Interest Income Expense,-22000000.0,-23000000.0,-21000000.0,-22000000.0,-26000000.0,
Interest Expense Non Operating,26000000.0,26000000.0,25000000.0,27000000.0,31000000.0,
Interest Income Non Operating,4000000.0,3000000.0,4000000.0,5000000.0,5000000.0,
Operating Income,343000000.0,309000000.0,272000000.0,232000000.0,311000000.0,
Operating Expense,297000000.0,306000000.0,280000000.0,281000000.0,308000000.0,
Other Operating Expenses,-7000000.0,-7000000.0,-17000000.0,-19000000.0,5000000.0,
Selling General And Administration,304000000.0,313000000.0,297000000.0,300000000.0,303000000.0,
Selling And Marketing Expense,120000000.0,126000000.0,120000000.0,107000000.0,125000000.0,
General And Administrative Expense,184000000.0,187000000.0,177000000.0,193000000.0,178000000.0,
Other Gand A,184000000.0,187000000.0,177000000.0,193000000.0,178000000.0,
Gross Profit,640000000.0,615000000.0,552000000.0,513000000.0,619000000.0,
Cost Of Revenue,416000000.0,421000000.0,372000000.0,381000000.0,416000000.0,
Total Revenue,1056000000.0,1036000000.0,924000000.0,894000000.0,1035000000.0,
Excise Taxes,340000000.0,300000000.0,267000000.0,227000000.0,313000000.0,
Operating Revenue,1396000000.0,1336000000.0,1191000000.0,1121000000.0,1348000000.0,
