,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,1008531.00886,7137000.0,11991000.0,8084485.666105,4863121.685538,
Tax Rate For Calcs,0.165333,0.122,0.21,0.141091,0.083847,
Normalized EBITDA,2149700000.0,2447500000.0,2302300000.0,2160500000.0,2033600000.0,
Total Unusual Items,6100000.0,58500000.0,57100000.0,57300000.0,58000000.0,
Total Unusual Items Excluding Goodwill,6100000.0,58500000.0,57100000.0,57300000.0,58000000.0,
Net Income From Continuing Operation Net Minority Interest,582000000.0,972000000.0,1225800000.0,800200000.0,664100000.0,
Reconciled Depreciation,922900000.0,879600000.0,853100000.0,833400000.0,931100000.0,
Reconciled Cost Of Revenue,1932200000.0,2385300000.0,1932100000.0,2171400000.0,1542300000.0,
EBITDA,2155800000.0,2506000000.0,2359400000.0,2217800000.0,2091600000.0,
EBIT,1232900000.0,1626400000.0,1506300000.0,1384400000.0,1160500000.0,
Net Interest Income,-533100000.0,-508500000.0,-489500000.0,-494900000.0,-462800000.0,
Interest Expense,533100000.0,508500000.0,489500000.0,494900000.0,462800000.0,
Normalized Income,576908531.00886,920637000.0,1180691000.0,750984485.666105,610963121.685538,
Net Income From Continuing And Discontinued Operation,582000000.0,972000000.0,1225800000.0,800200000.0,664100000.0,
Total Expenses,4135000000.0,4489000000.0,3687800000.0,4179200000.0,3600700000.0,
Total Operating Income As Reported,1114300000.0,1521400000.0,1399100000.0,1284200000.0,1095600000.0,
Diluted Average Shares,,537988799.0,536425635.0,534663493.0,,533600842.0
Basic Average Shares,,534867357.0,534283554.0,533391487.0,,532208876.0
Diluted EPS,,1.81,2.29,1.5,,1.8
Basic EPS,,1.82,2.29,1.5,,1.8
Diluted NI Availto Com Stockholders,582000000.0,972000000.0,1225800000.0,800200000.0,664100000.0,
Net Income Common Stockholders,582000000.0,972000000.0,1225800000.0,800200000.0,664100000.0,
Net Income,582000000.0,972000000.0,1225800000.0,800200000.0,664100000.0,
Minority Interests,-23200000.0,-28300000.0,-62500000.0,-2000000.0,-1800000.0,
Net Income Including Noncontrolling Interests,605200000.0,1000300000.0,1288300000.0,802200000.0,665900000.0,
Net Income Continuous Operations,605200000.0,1000300000.0,1288300000.0,802200000.0,665900000.0,
Earnings From Equity Interest Net Of Tax,21100000.0,21100000.0,20600000.0,38200000.0,26700000.0,
Tax Provision,115700000.0,138700000.0,-250900000.0,125500000.0,58500000.0,
Pretax Income,699800000.0,1117900000.0,1016800000.0,889500000.0,697700000.0,
Other Income Expense,52600000.0,105000000.0,107200000.0,100200000.0,64900000.0,
Other Non Operating Income Expenses,46500000.0,46500000.0,50100000.0,42900000.0,6900000.0,
Special Income Charges,6100000.0,58500000.0,57100000.0,57300000.0,58000000.0,
Other Special Charges,-72100000.0,-58500000.0,-57100000.0,-57300000.0,-58000000.0,
Write Off,66000000.0,0.0,0.0,,0.0,0.0
Net Non Operating Interest Income Expense,-533100000.0,-508500000.0,-489500000.0,-494900000.0,-462800000.0,
Interest Expense Non Operating,533100000.0,508500000.0,489500000.0,494900000.0,462800000.0,
Operating Income,1180300000.0,1521400000.0,1399100000.0,1284200000.0,1095600000.0,
Operating Expense,2093800000.0,2103700000.0,1755700000.0,2007800000.0,1955500000.0,
Other Operating Expenses,862200000.0,797800000.0,537600000.0,752400000.0,742200000.0,
Other Taxes,417700000.0,426300000.0,365000000.0,422000000.0,385100000.0,
Depreciation Amortization Depletion Income Statement,813900000.0,879600000.0,853100000.0,833400000.0,828200000.0,
Depreciation And Amortization In Income Statement,813900000.0,879600000.0,853100000.0,833400000.0,828200000.0,
Gross Profit,3274100000.0,3625100000.0,3154800000.0,3292000000.0,3051100000.0,
Cost Of Revenue,2041200000.0,2385300000.0,1932100000.0,2171400000.0,1645200000.0,
Total Revenue,5315300000.0,6010400000.0,5086900000.0,5463400000.0,4696300000.0,
Operating Revenue,5205100000.0,5885200000.0,4928100000.0,5331600000.0,4593700000.0,
