period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.57664,1.43,1.678,1.54,9,0.0238
+1q,1.50358,1.41778,1.67965,1.43,9,0.0515
0y,6.36064,6.25,6.83,5.97,21,0.0654
+1y,6.8613,6.7,7.53,6.36064,21,0.0787
