,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,746000000.0,692300000.0,543200000.0,278100000.0,
Repurchase Of Capital Stock,-225000000.0,-150000000.0,0.0,-52700000.0,
Repayment Of Debt,-278600000.0,-362500000.0,-332500000.0,-88300000.0,
Issuance Of Debt,268200000.0,18800000.0,0.0,1515800000.0,
Issuance Of Capital Stock,,18400000.0,9600000.0,,22200000.0
Capital Expenditure,-68800000.0,-74400000.0,-76000000.0,-85200000.0,
Interest Paid Supplemental Data,79800000.0,145600000.0,146400000.0,57000000.0,
Income Tax Paid Supplemental Data,86900000.0,121000000.0,120000000.0,122600000.0,
End Cash Position,101600000.0,118700000.0,170300000.0,108900000.0,
Beginning Cash Position,118700000.0,170300000.0,108900000.0,94500000.0,
Effect Of Exchange Rate Changes,-24900000.0,6000000.0,-4300000.0,1200000.0,
Changes In Cash,7800000.0,-57600000.0,65700000.0,13200000.0,
Financing Cash Flow,-402500000.0,-636700000.0,-468100000.0,1232700000.0,
Cash Flow From Continuing Financing Activities,-402500000.0,-636700000.0,-468100000.0,1232700000.0,
Net Other Financing Charges,-2200000.0,-9100000.0,,-3500000.0,-17000000.0
Proceeds From Stock Option Exercised,-600000.0,18400000.0,9600000.0,-2700000.0,
Cash Dividends Paid,-164300000.0,-152300000.0,-145200000.0,-138600000.0,
Common Stock Dividend Paid,-164300000.0,-152300000.0,-145200000.0,-138600000.0,
Net Common Stock Issuance,-225000000.0,-150000000.0,0.0,-52700000.0,
Common Stock Payments,-225000000.0,-150000000.0,0.0,-52700000.0,
Common Stock Issuance,,18400000.0,9600000.0,,22200000.0
Net Issuance Payments Of Debt,-10400000.0,-343700000.0,-332500000.0,1427500000.0,
Net Long Term Debt Issuance,-10400000.0,-343700000.0,-332500000.0,1427500000.0,
Long Term Debt Payments,-278600000.0,-362500000.0,-332500000.0,-88300000.0,
Long Term Debt Issuance,268200000.0,18800000.0,0.0,1515800000.0,
Investing Cash Flow,-404500000.0,-187600000.0,-85400000.0,-1582800000.0,
Cash Flow From Continuing Investing Activities,-404500000.0,-187600000.0,-85400000.0,-1582800000.0,
Net Other Investing Changes,900000.0,,4100000.0,300000.0,2700000.0
Net Investment Purchase And Sale,-46900000.0,-5800000.0,-18500000.0,78900000.0,
Sale Of Investment,,,,78900000.0,0.0
Purchase Of Investment,-46900000.0,-5800000.0,-18500000.0,,
Net Business Purchase And Sale,-292100000.0,-108000000.0,-600000.0,-1580900000.0,
Sale Of Business,,,0.0,0.0,1400000.0
Purchase Of Business,-292100000.0,-108000000.0,-600000.0,-1580900000.0,
Net PPE Purchase And Sale,2400000.0,600000.0,5600000.0,4100000.0,
Sale Of PPE,2400000.0,600000.0,5600000.0,4100000.0,
Capital Expenditure Reported,-68800000.0,-74400000.0,-76000000.0,-85200000.0,
Operating Cash Flow,814800000.0,766700000.0,619200000.0,363300000.0,
Cash From Discontinued Operating Activities,0.0,-200000.0,-1600000.0,-1000000.0,
Cash Flow From Continuing Operating Activities,814800000.0,766900000.0,620800000.0,364300000.0,
Change In Working Capital,-55800000.0,-5400000.0,-58600000.0,-215100000.0,
Change In Other Working Capital,28300000.0,-9500000.0,19900000.0,-31400000.0,
Change In Other Current Liabilities,26100000.0,-48700000.0,-59500000.0,46300000.0,
Change In Other Current Assets,-700000.0,14100000.0,-29100000.0,-16500000.0,
Change In Payables And Accrued Expense,20500000.0,-3700000.0,-75100000.0,-56900000.0,
Change In Payable,20500000.0,-3700000.0,-75100000.0,-56900000.0,
Change In Account Payable,20500000.0,-3700000.0,-75100000.0,-56900000.0,
Change In Inventory,-36900000.0,53600000.0,109600000.0,-187000000.0,
Change In Receivables,-93100000.0,-11200000.0,-24400000.0,30400000.0,
Changes In Account Receivables,-93100000.0,-11200000.0,-24400000.0,30400000.0,
Other Non Cash Items,-10600000.0,-12000000.0,-8700000.0,200000.0,
Stock Based Compensation,37000000.0,39700000.0,29100000.0,24900000.0,
Asset Impairment Charge,49100000.0,17600000.0,7900000.0,25600000.0,
Deferred Tax,-4300000.0,-11400000.0,-92500000.0,-44800000.0,
Deferred Income Tax,-4300000.0,-11400000.0,-92500000.0,-44800000.0,
Depreciation Amortization Depletion,117700000.0,114600000.0,114800000.0,106600000.0,
Depreciation And Amortization,117700000.0,114600000.0,114800000.0,106600000.0,
Amortization Cash Flow,58100000.0,54300000.0,55300000.0,52500000.0,
Amortization Of Intangibles,58100000.0,54300000.0,55300000.0,52500000.0,
Depreciation,59600000.0,60300000.0,59500000.0,54100000.0,
Operating Gains Losses,32200000.0,-1800000.0,5900000.0,-16300000.0,
Pension And Employee Benefit Expense,6900000.0,100000.0,12100000.0,-12200000.0,
Earnings Losses From Equity Investments,-1000000.0,-1900000.0,-2800000.0,-1800000.0,
Gain Loss On Sale Of Business,26300000.0,0.0,0.0,-200000.0,
Net Income From Continuing Operations,649500000.0,625600000.0,622900000.0,483200000.0,
