period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1027592960,1020400000,1054000000,18,1010400000,0.017
+1q,1157464300,1137400000,1175962500,18,1123100000,0.0306
0y,4310318150,4254100000,4355000000,19,4176000000,0.0322
+1y,4522045950,4451500000,4691000000,18,4310318150,0.049099997
