,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,5161718,447469346,-0.00029999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0255,4126657,357739905,0.020299999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.023,3713596,321931646,-0.044299997
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0148,2394310,207562739,-0.0372
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,2107619,182709496,-0.0105
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,2082555,180536698,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,1927695,167111884,-0.0184
7,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.0109,1761121,152671583,1.0
8,2025-09-30,-Price (T.Rowe) U.S. Large Cap Core Trust,0.010199999,1649203,142969412,1.0037
9,2026-02-28,ProShares Trust-ProShares S&P 500 Dividend Aristocrats ETF,0.0095999995,1553842,134702566,0.0023
