address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
100 Mission Ridge,Goodlettsville,TN,37072,United States,615 855 4000,https://www.dollargeneral.com,Discount Stores,discount-stores,Discount Stores,Consumer Defensive,consumer-defensive,Consumer Defensive,"Dollar General Corporation, a discount retailer, provides various merchandise products in the southern, southwestern, midwestern, and eastern United States. It offers consumable products, including paper towels, bath tissues, paper dinnerware, trash and storage bags, disinfectants, and laundry products; packaged food, such as cereals, pasta, canned soups, canned meats, fruits and vegetables, condiments, spices, sugar, and flour; and perishables, including milk, eggs, bread, refrigerated and frozen food, beer, wine, and produce; candy, cookies, crackers, salty snacks, and carbonated beverages; over-the-counter medicines and personal care products including soap, body wash, shampoo, cosmetics, dental hygiene and foot care products; pet supplies and pet food; and tobacco products. The company also provides seasonal products comprising holiday items, toys, batteries, small electronics, greeting cards, stationery, prepaid phones and accessories, gardening supplies, hardware, automotive, and home office supplies; home products include kitchen supplies, cookware, small appliances, light bulbs, storage containers, frames, candles, craft supplies and kitchen, and bed and bath soft goods; and apparel products for infants, toddlers, girls, boys, women and men, as well as socks, underwear, disposable diapers, shoes and accessories. The company was formerly known as J.L. Turner & Son, Inc. and changed its name to Dollar General Corporation in 1968. Dollar General Corporation was founded in 1939 and is based in Goodlettsville, Tennessee.",194000,"[{'maxAge': 1, 'name': 'Mr. Todd J. Vasos', 'age': 63, 'title': 'CEO & Director', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 2152357, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emily C. Taylor', 'age': 48, 'title': 'Chief Operating Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 987693, 'exercisedValue': 0, 'unexercisedValue': 1713}, {'maxAge': 1, 'name': 'Ms. Rhonda M. Taylor J.D.', 'age': 57, 'title': 'Executive VP & General Counsel', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 908190, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Donny H. Lau', 'age': 45, 'title': 'Executive VP & CFO', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anita C. Elliott', 'age': 60, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carman R. Wenkoff', 'age': 57, 'title': 'Executive VP & Chief Information Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 755337, 'exercisedValue': 0, 'unexercisedValue': 1880133}, {'maxAge': 1, 'name': 'Mr. Kevin  Walker', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony  Rogers', 'title': 'Senior VP & CMO', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathleen A. Reardon', 'age': 53, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roderick J. West', 'age': 52, 'title': 'Executive Vice President of Global Supply Chain', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,1,6,7,3,1775001600,1735603200,http://investor.shareholder.com/dollar/,[],86400,2,124.42,123.77,120.465,124.33,124.42,123.77,120.465,124.33,2.36,1.97,1775520000,0.3445,1.57,0.34,17.80219,15.285045,1065825,1065825,3216706,3430900,3430900,122.1,122.26,400,100,26855497728,26369899556,84.7,158.23,262.21,21.3,0.6285756,140.3764,120.6073,2.36,0.01896801,USD,False,40950054912,0.0354,218693545,220226320,8687763,6994093,1770940800,1773360000,0.0395,0.00357,1.00736,2.68,0.0446,220226320,38.652,3.1549466,1769731200,1801267200,1769731200,1.229,1512311040,6.85,7.97806,0.958,12.383,0.42542756,0.32693863,0.59,1767657600,EQUITY,121.945,175.0,111.0,148.42857,148.0,2.32258,buy,28,1138500992,5.17,3307086080,15718656000,0.166,1.135,42724368384,184.665,194.122,0.04551,0.18992001,13099688960,2162651648,3634500096,1.219,0.059,0.30661,0.077410005,0.0608,USD,DG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578841,NYQ,finmb_266974,America/New_York,EDT,-14400000,us_market,False,-1.9892288,121.945,Dollar General Corporation,Dollar General Corporation,True,1258122600000,-2.4749985,120.465 - 124.33,NYSE,3216706,37.245003,0.4397285,84.7 - 158.23,-36.284996,-0.22931807,42.542755,1776729600,1773318600,1780403400,1780403400,1748955600,1748955600,True,6.85,7.97806,7.26831,16.777628,-18.431404,-0.13129987,1.3376999,0.011091367,15,0,2.3 - Buy,REGULAR,False,Dollar General,1.3878
