,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.230216,0.218441,0.216,0.225,
Normalized EBITDA,3241477000.0,2685777000.0,3295093000.0,4052764000.0,
Net Income From Continuing Operation Net Minority Interest,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Reconciled Depreciation,1046318000.0,971703000.0,848793000.0,724877000.0,
Reconciled Cost Of Revenue,29624680000.0,28594811000.0,26972585000.0,26024765000.0,
EBITDA,3241477000.0,2685777000.0,3295093000.0,4052764000.0,
EBIT,2195159000.0,1714074000.0,2446300000.0,3327887000.0,
Net Interest Income,-230567000.0,-274320000.0,-326781000.0,-211273000.0,
Interest Expense,230567000.0,274320000.0,326781000.0,211273000.0,
Normalized Income,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Net Income From Continuing And Discontinued Operation,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Total Expenses,40520701000.0,38898234000.0,36245309000.0,34516561000.0,
Total Operating Income As Reported,2203668000.0,1714074000.0,2446300000.0,3328302000.0,
Diluted Average Shares,,220027000.0,219938000.0,226297000.0,235812001.0
Basic Average Shares,,219877000.0,219415000.0,225148000.0,234261001.0
Diluted EPS,,5.11,7.55,10.68,10.17
Basic EPS,,5.12,7.57,10.73,10.24
Diluted NI Availto Com Stockholders,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Net Income Common Stockholders,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Net Income,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Net Income Including Noncontrolling Interests,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Net Income Continuous Operations,1512311000.0,1125253000.0,1661274000.0,2415989000.0,
Tax Provision,452281000.0,314501000.0,458245000.0,700625000.0,
Pretax Income,1964592000.0,1439754000.0,2119519000.0,3116614000.0,
Other Income Expense,-8509000.0,,,-415000.0,
Other Non Operating Income Expenses,-8509000.0,,,-415000.0,
Net Non Operating Interest Income Expense,-230567000.0,-274320000.0,-326781000.0,-211273000.0,
Interest Expense Non Operating,230567000.0,274320000.0,326781000.0,211273000.0,
Operating Income,2203668000.0,1714074000.0,2446300000.0,3328302000.0,
Operating Expense,10896021000.0,10303423000.0,9272724000.0,8491796000.0,
Selling General And Administration,10896021000.0,10303423000.0,9272724000.0,8491796000.0,
Gross Profit,13099689000.0,12017497000.0,11719024000.0,11820098000.0,
Cost Of Revenue,29624680000.0,28594811000.0,26972585000.0,26024765000.0,
Total Revenue,42724369000.0,40612308000.0,38691609000.0,37844863000.0,
Operating Revenue,42724369000.0,40612308000.0,38691609000.0,37844863000.0,
