Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-16,2026-03-02,"[datetime.date(2026, 5, 5)]",0.88108,0.81,0.84595,3599000000,3158300000,3309861160
