,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1183,31479669,1856985727,-0.021
1,2025-12-31,Blackrock Inc.,0.088599995,23585162,1391288745,0.0155
2,2025-12-31,Price (T.Rowe) Associates Inc,0.071,18886681,1114125343,0.0559
3,2025-12-31,State Street Corporation,0.0446,11858578,699537536,-0.0045
4,2025-12-31,Morgan Stanley,0.0276,7355234,433885266,-0.1389
5,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0271,7225631,426239984,0.0383
6,2025-12-31,"Geode Capital Management, LLC",0.026199998,6962955,410744727,-0.0001
7,2025-12-31,JPMORGAN CHASE & CO,0.0221,5881973,346977597,-0.62310004
8,2025-12-31,Dimensional Fund Advisors LP,0.021300001,5658732,333808610,0.4781
9,2025-12-31,Millennium Management Llc,0.0207,5516445,325415099,4.8784
