address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
9200 West 108th Circle,Westminster,CO,80021,United States,303 469 3131,https://www.ball.com,Packaging & Containers,packaging-containers,Packaging & Containers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Ball Corporation supplies aluminum packaging products for the beverage, personal care, and household products industries in the United States, Brazil, and internationally. The company manufactures and sells aluminum beverage containers to fillers of carbonated soft drinks, beer, energy drinks, and other beverages. It manufactures and sells extruded aluminum aerosol containers, recloseable aluminum bottles, aluminum cups, and aluminum slugs. The company was founded in 1880 and is headquartered in Westminster, Colorado.",16000,"[{'maxAge': 1, 'name': 'Mr. Ronald J. Lewis', 'age': 58, 'title': 'CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2450512, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel J. Rabbitt', 'age': 56, 'title': 'Senior VP & CFO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1438761, 'exercisedValue': 0, 'unexercisedValue': 166670}, {'maxAge': 1, 'name': 'Mr. Scott A. Vail', 'age': 47, 'title': 'Senior VP and Chief Supply Chain & Operations Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 689424, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Hannah S. Lim-Johnson Esq.', 'age': 52, 'title': 'SVP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1441343, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carey S. Causey', 'age': 47, 'title': 'Senior VP & Chief Growth Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 1510892, 'exercisedValue': 0, 'unexercisedValue': 301175}, {'maxAge': 1, 'name': 'Mr. Edmund J. Doering', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Brandon  Potthoff', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Courtney  K. Reynolds', 'title': 'VP and Global Head of Communications & Corporate Affairs', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathleen E. Pitre', 'age': 48, 'title': 'Senior VP and President of North & Central America', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fauze C. Villatoro', 'age': 48, 'title': 'Senior VP & President of Beverage Packaging South America', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,4,4,9,8,1775001600,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=115234&p=irol-IRHome,[],86400,2,59.73,59.61,58.93,59.93,59.73,59.61,58.93,59.93,0.8,1.33,1772409600,0.24239999,1.27,1.142,17.87576,13.094543,297383,297383,2187871,2327450,2327450,59.03,59.1,200,100,15700369408,15961198888,43.51,68.29,102.76,0.125,1.1929466,62.357,54.75625,0.8,0.013393605,USD,False,22115647488,0.069299996,265034152,266153058,4433837,4516246,1770940800,1773360000,0.0167,0.00262,0.90083003,2.36,0.0194,266153058,20.428,2.8877034,1767139200,1798675200,1767139200,912000000,3.3,4.50493,2:1,1494979200,1.68,10.992,0.3291055,0.32693863,0.2,1772409600,EQUITY,58.99,77.0,60.0,70.30769,71.0,1.73333,buy,13,1215000064,4.566,2012000000,7374000128,0.696,1.114,13160999936,136.027,47.987,0.04677,0.16122,2577999872,883500032,1262000000,0.162,0.19588,0.15288,0.101280004,USD,BALL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Ball Corporation,REGULAR,[],1775578615,NYQ,finmb_170352,America/New_York,EDT,-14400000,us_market,False,-1.2389048,58.99,Ball Corporation,True,99153000000,-0.73999786,58.93 - 59.93,NYSE,2187871,15.480003,0.35578036,43.51 - 68.29,-9.299999,-0.1361839,32.91055,1773619200,1770125400,1777984200,1777984200,1770127200,1770127200,True,3.3,4.50493,3.9632,14.884437,-3.3669968,-0.05399549,4.233753,0.07732,15,0,1.7 - Buy,False,Ball,1.2774
