period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2613212500,2537891150,2718164000,11,2625000000,-0.0045
+1q,2823782060,2779000000,2848000000,10,2810000000,0.0049
0y,11354837950,11302000000,11477511000,13,11244000000,0.0099
+1y,11612887880,11440000000,11771354700,13,11354837950,0.0227
