contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
BAX260410P00010000,2026-04-07 13:48:07+00:00,10.0,0.03,,0.15,-0.020000001,-40.000004,2.0,33,3.3593766015624995,False,REGULAR,USD
BAX260410P00011000,2026-04-07 13:48:07+00:00,11.0,0.07,0.0,0.15,-0.009999998,-12.499997,2.0,5,2.4218789453125,False,REGULAR,USD
BAX260410P00012000,2026-03-20 15:21:05+00:00,12.0,0.04,0.0,0.15,0.0,0.0,30.0,10,1.984375078125,False,REGULAR,USD
BAX260410P00012500,2026-03-26 17:59:17+00:00,12.5,0.1,0.0,0.05,0.0,0.0,,1,1.4375028125,False,REGULAR,USD
BAX260410P00013000,2026-03-20 15:14:42+00:00,13.0,0.05,0.0,0.75,0.0,0.0,6.0,2,2.5312536718749996,False,REGULAR,USD
BAX260410P00013500,2026-04-06 15:02:01+00:00,13.5,0.05,,0.15,0.0,0.0,,1,1.65625171875,False,REGULAR,USD
BAX260410P00014000,2026-03-24 15:48:25+00:00,14.0,0.09,0.0,0.05,0.0,0.0,4.0,5,0.937500625,False,REGULAR,USD
BAX260410P00014500,2026-04-02 13:36:03+00:00,14.5,0.05,0.0,0.05,0.0,0.0,21.0,23,0.7656273437500001,False,REGULAR,USD
BAX260410P00015000,2026-04-06 14:57:01+00:00,15.0,0.07,0.0,0.05,0.0,0.0,1.0,32668,0.6093789062500001,False,REGULAR,USD
BAX260410P00015500,2026-04-02 15:59:49+00:00,15.5,0.12,0.05,0.2,0.0,0.0,10.0,2289,0.726565234375,False,REGULAR,USD
BAX260410P00016000,2026-04-06 19:16:51+00:00,16.0,0.15,0.0,0.2,0.0,0.0,51.0,71,0.632816171875,False,REGULAR,USD
BAX260410P00016500,2026-04-07 15:00:27+00:00,16.5,0.3,0.25,0.35,0.0,0.0,45.0,46,0.5664105859375,False,REGULAR,USD
BAX260410P00017000,2026-04-01 14:45:55+00:00,17.0,0.48,0.55,0.65,0.0,0.0,31.0,54,0.50586431640625,True,REGULAR,USD
BAX260410P00017500,2026-03-26 14:04:50+00:00,17.5,0.7,0.1,3.1,0.0,0.0,20.0,44,1.5214867675781247,True,REGULAR,USD
BAX260410P00018000,2026-04-02 13:34:00+00:00,18.0,1.62,0.95,1.7,0.0,0.0,2.0,7,1.109379453125,True,REGULAR,USD
BAX260410P00018500,2026-04-07 15:43:57+00:00,18.5,1.89,1.85,2.1,0.13999999,7.999999,5.0,3,0.7812521875,True,REGULAR,USD
BAX260410P00019000,2026-04-07 15:31:22+00:00,19.0,2.45,2.4,2.55,0.09000015,3.813566,3.0,5,0.914063359375,True,REGULAR,USD
BAX260410P00019500,2026-04-07 15:34:13+00:00,19.5,3.05,2.9,3.1,-0.1500001,-4.687503,6.0,1,1.1328168359375002,True,REGULAR,USD
BAX260410P00020000,2026-04-07 15:41:43+00:00,20.0,3.5,3.3,3.6,0.43000007,14.006517,9.0,0,1.0468797656250002,True,REGULAR,USD
BAX260410P00020500,2026-04-07 15:40:40+00:00,20.5,4.05,3.8,4.2,0.13000011,3.3163295,2.0,4,1.3828155859374998,True,REGULAR,USD
BAX260410P00022000,2026-04-07 15:15:09+00:00,22.0,5.5,5.3,5.7,0.4499998,8.910887,2.0,0,1.71875140625,True,REGULAR,USD
BAX260410P00024000,2026-04-07 15:38:59+00:00,24.0,7.45,7.3,7.7,-0.64000034,-7.911005,10.0,1,2.1093797265624996,True,REGULAR,USD
BAX260410P00024500,2026-04-07 15:38:09+00:00,24.5,8.1,7.8,8.2,-0.48999977,-5.7043047,26.0,1,2.1953170117187497,True,REGULAR,USD
BAX260410P00026000,2026-04-07 15:37:24+00:00,26.0,9.5,9.2,9.7,1.4499998,18.01242,8.0,0,2.1093797265624996,True,REGULAR,USD
BAX260410P00028000,2026-04-07 15:39:26+00:00,28.0,11.4,11.3,11.6,0.53999996,4.9723754,15.0,0,2.3906290234374996,True,REGULAR,USD
