address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,corporateActions,regularMarketTime,exchange,messageBoardId,longName,shortName,regularMarketChangePercent,regularMarketPrice,marketState,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,displayName,trailingPegRatio
1901 Chouteau Avenue,Saint Louis,MO,63103,United States,314 621 3222,https://www.amereninvestors.com,Utilities - Regulated Electric,utilities-regulated-electric,Utilities - Regulated Electric,Utilities,utilities,Utilities,"Ameren Corporation, together with its subsidiaries, operates as a public utility holding company in the United States. The company operates through four segments: Ameren Missouri, Ameren Illinois Electric Distribution, Ameren Illinois Natural Gas, and Ameren Transmission. It engages in the rate-regulated electric generation, transmission, and distribution business and natural gas transmission and distribution business. The company also generates electricity through coal, nuclear, and natural gas, as well as renewable energy, including hydroelectric, wind, methane gas, and solar energy centers. It serves residential, commercial, and industrial customers. Ameren Corporation was founded in 1881 and is headquartered in Saint Louis, Missouri.",8913,"[{'maxAge': 1, 'name': 'Mr. Martin J. Lyons Jr.', 'age': 58, 'title': 'President, CEO & Chairman of the Board', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 5265563, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael L. Moehn', 'age': 55, 'title': 'Group President of Ameren Utilities & Interim President of Ameren Missouri', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 2643109, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Theresa A. Shaw', 'age': 52, 'title': 'Senior VP & Chief Accounting and Transformation Officer of Ameren Services', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew  Kirk', 'title': 'Senior Director of Investor Relations & Corporate Modeling', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David M. Feinberg J.D.', 'age': 55, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark C. Lindgren', 'age': 57, 'title': 'Executive VP of Corporate Communications & Chief Human Resources Officer of Ameren Services', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 1084774, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Gwendolyn Goosby Mizell', 'age': 63, 'title': 'Senior VP & Chief Sustainability Officer of Ameren Services', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ajay K. Arora', 'age': 54, 'title': 'Senior VP & Chief Development Officer of Ameren Missouri', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kent C. Scott', 'title': 'Senior VP & Chief Nuclear Officer of Ameren Missouri Callaway Energy Center', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tim  Lafser', 'title': 'Senior Vice President of Energy Delivery, Operations & Technical Services', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,7,4,8,7,1775001600,1735603200,http://www.ameren.com/INVESTORS/Pages/Investorshome.aspx,[],86400,2,111.44,111.36,111.315,112.58,111.44,111.36,111.315,112.58,3.0,2.69,1773100800,0.53080004,2.83,0.533,21.007477,19.41025,514908,514908,1740033,1434430,1434430,112.15,112.21,100,300,31093055488,30896631497,91.77,113.93,113.93,19.51,3.6709628,108.6842,102.84805,2.84,0.025484564,USD,False,50893090816,0.1719,275039628,276653219,7942783,7411082,1770940800,1773360000,0.0287,0.00306,0.85433996,4.23,0.0367,276653219,48.484,2.3180842,1767139200,1798675200,1767139200,0.217,1456000000,5.35,5.79024,6.009,13.685,0.18263817,0.32693863,0.75,1773100800,EQUITY,112.39,132.0,104.0,117.0,117.0,none,13,13000000,0.047,3719000064,19906000896,0.307,0.658,8470000128,147.125,31.312,0.03053,0.11337,4171000064,-1484375040,3352999936,0.195,-0.088,0.49244,0.43908,0.24605,USD,AEE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,883751400000,0.94999695,111.315 - 112.58,NYSE,1740033,20.620003,0.22469221,91.77 - 113.93,-1.5400009,-0.01351708,18.263817,1774915200,1770843600,1778011200,1778011200,1770908400,1770908400,True,5.35,5.79024,5.36475,20.949718,America/New_York,EDT,-14400000,us_market,False,[],1775578534,NYQ,finmb_373264,Ameren Corporation,Ameren Corporation,0.8522445,112.39,REGULAR,3.705803,0.03409698,9.541946,0.092777126,15,0,False,Ameren,2.8401
