,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,276400000.0,270500000.0,270400000.0,270300000.0,269900000.0,
Share Issued,276400000.0,270500000.0,270400000.0,270300000.0,269900000.0,
Net Debt,19817000000.0,20095000000.0,19970000000.0,19600000000.0,18715000000.0,
Total Debt,19830000000.0,20104000000.0,19981000000.0,19623000000.0,18722000000.0,
Tangible Book Value,12990000000.0,12369000000.0,11903000000.0,11808000000.0,11703000000.0,
Invested Capital,33231000000.0,32884000000.0,32295000000.0,31842000000.0,30836000000.0,
Working Capital,-1336000000.0,-195000000.0,-613000000.0,-408000000.0,-1149000000.0,
Net Tangible Assets,12990000000.0,12369000000.0,11903000000.0,11808000000.0,11703000000.0,
Common Stock Equity,13401000000.0,12780000000.0,12314000000.0,12219000000.0,12114000000.0,
Total Capitalization,31615000000.0,31952000000.0,31125000000.0,30573000000.0,29376000000.0,
Total Equity Gross Minority Interest,13530000000.0,12909000000.0,12443000000.0,12348000000.0,12243000000.0,
Minority Interest,129000000.0,129000000.0,129000000.0,129000000.0,129000000.0,
Stockholders Equity,13401000000.0,12780000000.0,12314000000.0,12219000000.0,12114000000.0,
Gains Losses Not Affecting Retained Earnings,0.0,-14000000.0,-14000000.0,-10000000.0,-6000000.0,
Other Equity Adjustments,,-14000000.0,-14000000.0,-10000000.0,-6000000.0,-10000000.0
Retained Earnings,5292000000.0,5232000000.0,4784000000.0,4702000000.0,4604000000.0,
Additional Paid In Capital,8106000000.0,7559000000.0,7541000000.0,7524000000.0,7513000000.0,
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,34946000000.0,34507000000.0,34182000000.0,33317000000.0,32355000000.0,
Total Non Current Liabilities Net Minority Interest,31039000000.0,31702000000.0,31095000000.0,30454000000.0,28942000000.0,
Other Non Current Liabilities,540000000.0,516000000.0,551000000.0,535000000.0,487000000.0,
Non Current Deferred Liabilities,5181000000.0,5081000000.0,4881000000.0,4782000000.0,4474000000.0,
Non Current Deferred Taxes Liabilities,5181000000.0,5081000000.0,4881000000.0,4782000000.0,4474000000.0,
Long Term Debt And Capital Lease Obligation,18214000000.0,19172000000.0,18811000000.0,18354000000.0,17262000000.0,
Long Term Debt,18214000000.0,19172000000.0,18811000000.0,18354000000.0,17262000000.0,
Long Term Provisions,849000000.0,844000000.0,838000000.0,830000000.0,822000000.0,
Current Liabilities,3907000000.0,2805000000.0,3087000000.0,2863000000.0,3413000000.0,
Other Current Liabilities,570000000.0,465000000.0,410000000.0,510000000.0,475000000.0,
Current Deferred Liabilities,238000000.0,248000000.0,240000000.0,223000000.0,223000000.0,
Current Deferred Revenue,238000000.0,248000000.0,240000000.0,223000000.0,223000000.0,
Current Debt And Capital Lease Obligation,1616000000.0,932000000.0,1170000000.0,1269000000.0,1460000000.0,
Current Debt,1616000000.0,932000000.0,1170000000.0,1269000000.0,1460000000.0,
Other Current Borrowings,973000000.0,29000000.0,29000000.0,17000000.0,317000000.0,
Commercial Paper,643000000.0,903000000.0,1141000000.0,1252000000.0,1143000000.0,
Payables And Accrued Expenses,1483000000.0,1160000000.0,1267000000.0,861000000.0,1255000000.0,
Current Accrued Expenses,229000000.0,183000000.0,230000000.0,159000000.0,196000000.0,
Interest Payable,229000000.0,183000000.0,230000000.0,159000000.0,196000000.0,
Payables,1254000000.0,977000000.0,1037000000.0,702000000.0,1059000000.0,
Total Tax Payable,,215000000.0,155000000.0,,,206000000.0
Accounts Payable,1254000000.0,762000000.0,882000000.0,702000000.0,1059000000.0,
Total Assets,48476000000.0,47416000000.0,46625000000.0,45665000000.0,44598000000.0,
Total Non Current Assets,45905000000.0,44806000000.0,44151000000.0,43210000000.0,42334000000.0,
Other Non Current Assets,2680000000.0,2632000000.0,2524000000.0,2455000000.0,2465000000.0,
Defined Pension Benefit,977000000.0,741000000.0,734000000.0,765000000.0,757000000.0,
Investments And Advances,,1502000000.0,1414000000.0,1312000000.0,1342000000.0,1333000000.0
Other Investments,,1502000000.0,1414000000.0,1312000000.0,1342000000.0,1333000000.0
Goodwill And Other Intangible Assets,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0,
Goodwill,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0,
Net PPE,39313000000.0,38411000000.0,37816000000.0,37010000000.0,36304000000.0,
Accumulated Depreciation,-16569000000.0,,,,-16495000000.0,
Gross PPE,55882000000.0,,,,52799000000.0,
Construction In Progress,3012000000.0,,,,2009000000.0,
Other Properties,3584000000.0,,,,4457000000.0,
Current Assets,2571000000.0,2610000000.0,2474000000.0,2455000000.0,2264000000.0,
Other Current Assets,597000000.0,512000000.0,590000000.0,516000000.0,528000000.0,
Inventory,774000000.0,804000000.0,738000000.0,669000000.0,762000000.0,
Other Inventories,98000000.0,,,,91000000.0,
Receivables,1187000000.0,1285000000.0,1135000000.0,1247000000.0,967000000.0,
Other Receivables,107000000.0,78000000.0,101000000.0,327000000.0,96000000.0,
Accounts Receivable,665000000.0,794000000.0,567000000.0,667000000.0,525000000.0,
Allowance For Doubtful Accounts Receivable,-39000000.0,-38000000.0,-39000000.0,-41000000.0,-30000000.0,
Gross Accounts Receivable,704000000.0,832000000.0,606000000.0,708000000.0,555000000.0,
Cash Cash Equivalents And Short Term Investments,13000000.0,9000000.0,11000000.0,23000000.0,7000000.0,
Cash And Cash Equivalents,13000000.0,9000000.0,11000000.0,23000000.0,7000000.0,
