period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2216079880,1956282970,2331400000,5,2097000000,0.056799997
+1q,2299508690,1848721020,2496200000,5,2221000000,0.0353
0y,9119832080,8457000000,9668800220,10,8799000000,0.0365
+1y,9660684710,8921000000,10363000000,10,9119832080,0.059299998
