,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"T. ROWE PRICE CAPITAL APPRECIATION Fd., INC.-T. Rowe Price Capital App",0.0349,9661304,1085833950,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0307,8505646,955949548,0.00029999999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0247,6820906,766601621,0.0224
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.021300001,5887375,661682072,-0.015700001
4,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0164,4535562,509751810,0.0177
5,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.0159,4407587,495368700,0.026800001
6,2025-12-31,JANUS INVESTMENT FUND-Janus Henderson Enterprise Fund,0.0127,3512382,394756610,0.0
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0126,3480801,391207222,-0.009
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0124,3442393,386890547,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0115,3171770,356475228,-0.0186
