Date,Stock Splits
1966-05-18 00:00:00-04:00,2.0
1977-09-13 00:00:00-04:00,2.0
1979-04-16 00:00:00-05:00,1.5
1980-04-15 00:00:00-05:00,1.5
1985-06-10 00:00:00-04:00,1.5
1989-06-12 00:00:00-04:00,1.5
1990-06-11 00:00:00-04:00,1.5
1997-06-09 00:00:00-04:00,2.0
