period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,22069919210,20086000000,24151000000,22,19496000000,0.132
+1q,24036877990,21748000000,26115000000,22,22749000000,0.056599997
0y,97806902140,91509000000,104737000000,26,89463000000,0.0933
+1y,111868948970,104446000000,121724000000,26,97806902140,0.1438
