Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-09 00:00:00-04:00,368.2699890136719,378.82000732421875,366.5299987792969,376.9700012207031,2719900,0.0,0.0
2026-03-10 00:00:00-04:00,376.1700134277344,379.260009765625,372.739990234375,375.42999267578125,2284500,0.0,0.0
2026-03-11 00:00:00-04:00,375.04998779296875,380.1400146484375,373.0,377.6400146484375,2299200,0.0,0.0
2026-03-12 00:00:00-04:00,373.510009765625,375.0,367.760009765625,367.7900085449219,1990500,0.0,0.0
2026-03-13 00:00:00-04:00,370.67999267578125,372.9800109863281,365.92999267578125,366.2099914550781,1500300,0.0,0.0
2026-03-16 00:00:00-04:00,369.3800048828125,370.8900146484375,364.7200012207031,366.25,2099100,0.0,0.0
2026-03-17 00:00:00-04:00,368.239990234375,368.7799987792969,359.79998779296875,361.1300048828125,2334300,0.0,0.0
2026-03-18 00:00:00-04:00,359.82000732421875,360.69000244140625,350.80999755859375,351.4800109863281,2895100,0.0,0.0
2026-03-19 00:00:00-04:00,353.29998779296875,356.32000732421875,347.8500061035156,349.9200134277344,2168700,0.0,0.0
2026-03-20 00:00:00-04:00,348.010009765625,351.25,344.95001220703125,347.79998779296875,9168800,0.0,0.0
2026-03-23 00:00:00-04:00,351.79998779296875,353.4200134277344,348.6099853515625,349.7699890136719,2368700,0.0,0.0
2026-03-24 00:00:00-04:00,346.55999755859375,352.5799865722656,345.79998779296875,348.42999267578125,2336700,0.0,0.0
2026-03-25 00:00:00-04:00,350.760009765625,358.0,350.760009765625,353.92999267578125,1831900,0.0,0.0
2026-03-26 00:00:00-04:00,350.3299865722656,354.80999755859375,348.5199890136719,353.1600036621094,2044800,0.0,0.0
2026-03-27 00:00:00-04:00,355.6600036621094,355.6600036621094,347.79998779296875,348.7699890136719,2274800,0.0,0.0
2026-03-30 00:00:00-04:00,351.8299865722656,351.8299865722656,348.1300048828125,349.0,2589900,0.0,0.0
2026-03-31 00:00:00-04:00,350.7300109863281,355.489990234375,347.1099853515625,351.8500061035156,3747100,0.0,0.0
2026-04-01 00:00:00-04:00,354.8999938964844,357.0,351.6600036621094,353.2799987792969,2726600,0.0,0.0
2026-04-02 00:00:00-04:00,352.7200012207031,354.1600036621094,345.8699951171875,347.94000244140625,1604300,0.0,0.0
2026-04-06 00:00:00-04:00,345.45001220703125,348.1700134277344,340.6400146484375,342.57000732421875,2143700,0.0,0.0
2026-04-07 00:00:00-04:00,340.19000244140625,341.31988525390625,335.42999267578125,337.7850036621094,709152,0.0,0.0
