period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8586134810,8322295000,9260000000,22,8149000000,0.053600002
+1q,9470165440,8940900000,9797100000,22,9179000000,0.0317
0y,37828999420,37344000000,38689521900,30,36751000000,0.0293
+1y,38759754890,37042000000,42407359000,29,37828999420,0.024600001
