period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2932175440,2500953630,3138000000,6,2920000000,0.0042
+1q,2011612420,1667302420,2280000000,6,1944000000,0.0348
0y,9886157780,9025275310,11477000000,11,9357000000,0.056599997
+1y,10424363470,9357220240,11876000000,10,9886157780,0.0544
