,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-7200000.0,960000.0,-1440000.0,101877205.363444,
Tax Rate For Calcs,0.16,0.16,0.16,0.254058,
Normalized EBITDA,3725000000.0,3485000000.0,3198000000.0,2828000000.0,
Total Unusual Items,-45000000.0,6000000.0,-9000000.0,401000000.0,
Total Unusual Items Excluding Goodwill,-45000000.0,6000000.0,-9000000.0,401000000.0,
Net Income From Continuing Operation Net Minority Interest,1052000000.0,1019000000.0,917000000.0,1057000000.0,
Reconciled Depreciation,1530000000.0,1439000000.0,1401000000.0,1288000000.0,
Reconciled Cost Of Revenue,5141000000.0,4667000000.0,5010000000.0,5924000000.0,
EBITDA,3680000000.0,3491000000.0,3189000000.0,3229000000.0,
EBIT,2150000000.0,2052000000.0,1788000000.0,1941000000.0,
Net Interest Income,-903000000.0,-838000000.0,-701000000.0,-524000000.0,
Interest Expense,903000000.0,838000000.0,701000000.0,524000000.0,
Normalized Income,1089800000.0,1013960000.0,924560000.0,757877205.363444,
Net Income From Continuing And Discontinued Operation,1052000000.0,1019000000.0,917000000.0,1057000000.0,
Total Expenses,7247000000.0,6653000000.0,6936000000.0,7755000000.0,
Total Operating Income As Reported,2110000000.0,1990000000.0,1760000000.0,1566000000.0,
Diluted Average Shares,656000000.0,644000000.0,633000000.0,632346000.0,
Basic Average Shares,653000000.0,643000000.0,631000000.0,629415000.0,
Diluted EPS,1.6,1.58,1.37,1.59,
Basic EPS,1.61,1.58,1.37,1.6,
Diluted NI Availto Com Stockholders,1052000000.0,1019000000.0,867000000.0,1008000000.0,
Net Income Common Stockholders,1052000000.0,1019000000.0,867000000.0,1008000000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0
Preferred Stock Dividends,,,50000000.0,49000000.0,95000000.0
Net Income,1052000000.0,1019000000.0,917000000.0,1057000000.0,
Net Income Including Noncontrolling Interests,1052000000.0,1019000000.0,917000000.0,1057000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,818000000.0
Net Income Continuous Operations,1052000000.0,1019000000.0,917000000.0,1057000000.0,
Tax Provision,195000000.0,195000000.0,170000000.0,360000000.0,
Pretax Income,1247000000.0,1214000000.0,1087000000.0,1417000000.0,
Other Income Expense,40000000.0,62000000.0,28000000.0,375000000.0,
Other Non Operating Income Expenses,85000000.0,56000000.0,37000000.0,-26000000.0,
Special Income Charges,-49000000.0,0.0,-13000000.0,303000000.0,
Gain On Sale Of Business,-49000000.0,0.0,-13000000.0,303000000.0,
Impairment Of Capital Assets,,,,0.0,0.0
Gain On Sale Of Security,4000000.0,6000000.0,4000000.0,98000000.0,
Net Non Operating Interest Income Expense,-903000000.0,-838000000.0,-701000000.0,-524000000.0,
Interest Expense Non Operating,903000000.0,838000000.0,701000000.0,524000000.0,
Operating Income,2110000000.0,1990000000.0,1760000000.0,1566000000.0,
Operating Expense,2106000000.0,1986000000.0,1926000000.0,1831000000.0,
Other Taxes,576000000.0,547000000.0,525000000.0,543000000.0,
Depreciation Amortization Depletion Income Statement,1530000000.0,1439000000.0,1401000000.0,1288000000.0,
Depreciation And Amortization In Income Statement,1530000000.0,1439000000.0,1401000000.0,1288000000.0,
Gross Profit,4216000000.0,3976000000.0,3686000000.0,3397000000.0,
Cost Of Revenue,5141000000.0,4667000000.0,5010000000.0,5924000000.0,
Total Revenue,9357000000.0,8643000000.0,8696000000.0,9321000000.0,
Operating Revenue,9357000000.0,8643000000.0,8696000000.0,9321000000.0,
