period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4020404470,3885750320,4292800000,19,4046740000,-0.0064999997
+1q,4208565290,4057576000,4403000000,17,4136543000,0.0174
0y,16694298650,16136345000,17456700000,21,16232763000,0.028399998
+1y,17730791710,16305000000,20295000000,21,16694298650,0.0621
