,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1232,77603334,7024653533,0.0049
1,2025-12-31,Blackrock Inc.,0.0907,57158685,5174003974,0.0247
2,2025-12-31,State Street Corporation,0.061,38450591,3480547368,0.0172
3,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0359,22634512,2048875950,0.0272
4,2025-12-31,"Geode Capital Management, LLC",0.026300002,16596172,1502285433,0.0323
5,2025-12-31,"First Eagle Investment Management, LLC",0.018,11365304,1028787279,0.4629
6,2025-12-31,Morgan Stanley,0.017,10702909,968827286,-0.0704
7,2025-12-31,Invesco Ltd.,0.0147,9284911,840470112,0.040999997
8,2025-12-31,UBS Group AG,0.0139999995,8791089,795769346,0.3838
9,2025-12-31,Capital International Investors,0.0127,7979597,722313093,1.0
