address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
100 West Fifth Street,Tulsa,OK,74103,United States,918 588 7000,https://www.oneok.com/,Oil & Gas Midstream,oil-gas-midstream,Oil & Gas Midstream,Energy,energy,Energy,"ONEOK, Inc. operates as a midstream service provider of gathering, processing, fractionation, transportation, storage, and marine export services in the United States. It operates in four segments: Natural Gas Gathering and Processing; Natural Gas Liquids; Natural Gas Pipelines; and Refined Products and Crude. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent, Permian Basin, North Texas, Gulf Coast region, and Rocky Mountain regions; and provides midstream services to producers of NGLs. It also owns NGL gathering and distribution pipelines, fractionation, terminal and storage facilities; and transports refined products, including gasoline, diesel fuel, aviation fuel, kerosene, and heating oil. In addition, the company transports and stores natural gas through regulated interstate and intrastate natural gas transmission pipelines, and natural gas storage facilities; it owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases buildings, warehouses, office space, land, and equipment, including pipeline equipment, pipeline capacity, rail cars, and information technology equipment. Further, the company transports, stores, and distributes refined products, purity NGLs, and crude oil, as well as conducts commodity-related activities, including liquids blending and marketing activities. It serves integrated and independent exploration and production companies; other NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; utilities; industrial companies; natural gasoline distributors; propane distributors; municipalities; ethanol producers; petrochemical, refining, and marketing companies; and diluent users, refineries, and exporters. ONEOK, Inc. was founded in 1906 and is headquartered in Tulsa, Oklahoma.",6326,"[{'maxAge': 1, 'name': 'Mr. Pierce H. Norton II', 'age': 65, 'title': 'President, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 4156209, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Walter S. Hulse III', 'age': 61, 'title': 'CFO, Treasurer and Executive VP of Investor Relations & Corporate Development', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 2568685, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lyndon C. Taylor J.D.', 'age': 66, 'title': 'Executive VP, Chief Legal Officer & Assistant Secretary', 'yearBorn': 1959, 'fiscalYear': 2024, 'totalPay': 2066065, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sheridan C. Swords', 'age': 56, 'title': 'Executive VP & Chief Commercial Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 1666580, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin L. Burdick', 'age': 60, 'title': 'Executive VP & Chief Enterprise Services Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 1930051, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Randy N. Lentz', 'age': 60, 'title': 'Executive VP & COO', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mary M. Spears', 'age': 45, 'title': 'Senior VP and Chief Accounting Officer of Finance & Tax', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. Darren Wallis', 'title': 'Senior Vice President of Communications & Community Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brent D. Strehlow', 'title': 'Senior VP & Chief Human Resources Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott D. Schingen', 'title': 'Senior Vice President of Engineering and Operations \x96 Natural Gas Liquids, Pipelines & Crude Oil', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,2,1,8,3,1775001600,1735603200,[],86400,2,88.5,88.86,88.645,91.335,88.5,88.86,88.645,91.335,4.16,4.71,1769990400,0.7601,5.55,0.809,16.701107,14.992836,1483173,1483173,5143096,5141470,5141470,90.68,90.72,300,100,57030365184,55757710224,64.02,95.3,118.07,1.05334,1.6958686,85.063,76.85175,4.16,0.04700565,USD,False,88668897280,0.1009,627925772,630030624,26946418,26204399,1770940800,1773360000,0.0428,0.0018600001,0.79306,5.18,0.0482,630030624,35.707,2.535077,1767139200,1798675200,1767139200,0.058,3392999936,5.42,6.03755,11422:10000,1391385600,2.637,12.087,0.12438059,0.32693863,1.07,1769990400,EQUITY,90.52,113.0,74.0,92.52381,91.0,2.0,buy,21,78000000,0.124,7336000000,33052999680,0.485,0.705,33628999680,146.453,53.824,0.05568,0.15489,10256000000,725374976,5599000064,-0.015,0.295,0.30497,0.21815,0.16976999,USD,OKE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"ONEOK, Inc.",REGULAR,"ONEOK, Inc.",True,339255000000,2.0199966,88.645 - 91.335,NYSE,5143096,26.5,0.41393316,64.02 - 95.3,-4.7800064,-0.050157465,12.438059,1770940800,1777406400,1777406400,1777406400,1777474800,1777474800,False,5.42,6.03755,5.61629,16.117401,5.456993,0.06415237,13.668243,0.17785206,15,0,[],1775579350,NYQ,finmb_293889,America/New_York,EDT,-14400000,us_market,False,2.2824821,90.52,2.0 - Buy,False,ONEOK,2.2234
