,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-18549000.0,-17739000.0,-37862167.572205,0.0,
Tax Rate For Calcs,0.229,0.243,0.239634,0.234667,
Normalized EBITDA,7868000000.0,6688000000.0,5290000000.0,3552000000.0,
Total Unusual Items,-81000000.0,-73000000.0,-158000000.0,0.0,
Total Unusual Items Excluding Goodwill,-81000000.0,-73000000.0,-158000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,3393000000.0,3035000000.0,2659000000.0,1722000000.0,
Reconciled Depreciation,1514000000.0,1134000000.0,769000000.0,626000000.0,
Reconciled Cost Of Revenue,24887000000.0,14445000000.0,12698000000.0,18536000000.0,
EBITDA,7787000000.0,6615000000.0,5132000000.0,3552000000.0,
EBIT,6273000000.0,5481000000.0,4363000000.0,2926000000.0,
Net Interest Income,-1783000000.0,-1371000000.0,-866000000.0,-676000000.0,
Interest Expense,1783000000.0,1371000000.0,866000000.0,676000000.0,
Normalized Income,3455451000.0,3090261000.0,2779137832.427795,1722000000.0,
Net Income From Continuing And Discontinued Operation,3393000000.0,3035000000.0,2659000000.0,1722000000.0,
Total Expenses,27807000000.0,16636000000.0,13447000000.0,19580000000.0,
Total Operating Income As Reported,5741000000.0,4989000000.0,4072000000.0,2807000000.0,
Diluted Average Shares,625900000.0,586500000.0,485400000.0,448400000.0,
Basic Average Shares,624800000.0,584600000.0,484300000.0,447500000.0,
Diluted EPS,5.42,5.17,5.48,3.84,
Basic EPS,5.43,5.19,5.49,3.85,
Diluted NI Availto Com Stockholders,3393000000.0,3034000000.0,2658000000.0,1721000000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,3393000000.0,3034000000.0,2658000000.0,1721000000.0,
Preferred Stock Dividends,,1000000.0,1000000.0,1000000.0,1000000.0
Net Income,3393000000.0,3035000000.0,2659000000.0,1722000000.0,
Minority Interests,-69000000.0,-77000000.0,0.0,0.0,
Net Income Including Noncontrolling Interests,3462000000.0,3112000000.0,2659000000.0,1722000000.0,
Net Income Continuous Operations,3462000000.0,3112000000.0,2659000000.0,1722000000.0,
Tax Provision,1028000000.0,998000000.0,838000000.0,528000000.0,
Pretax Income,4490000000.0,4110000000.0,3497000000.0,2250000000.0,
Other Income Expense,451000000.0,419000000.0,133000000.0,119000000.0,
Other Non Operating Income Expenses,146000000.0,53000000.0,89000000.0,-29000000.0,
Special Income Charges,-81000000.0,-73000000.0,-158000000.0,0.0,
Gain On Sale Of Ppe,,,,,1394000.0
Other Special Charges,,,,-2551000.0,-1682000.0
Write Off,,,,0.0,0.0
Impairment Of Capital Assets,,,,0.0,0.0
Restructuring And Mergern Acquisition,81000000.0,73000000.0,158000000.0,0.0,
Earnings From Equity Interest,386000000.0,439000000.0,202000000.0,148000000.0,
Net Non Operating Interest Income Expense,-1783000000.0,-1371000000.0,-866000000.0,-676000000.0,
Interest Expense Non Operating,1783000000.0,1371000000.0,866000000.0,676000000.0,
Operating Income,5822000000.0,5062000000.0,4230000000.0,2807000000.0,
Operating Expense,2920000000.0,2191000000.0,749000000.0,1044000000.0,
Other Operating Expenses,-43000000.0,-305000000.0,-786000000.0,-105000000.0,
Other Taxes,378000000.0,334000000.0,216000000.0,191000000.0,
Gross Profit,8742000000.0,7253000000.0,4979000000.0,3851000000.0,
Cost Of Revenue,24887000000.0,14445000000.0,12698000000.0,18536000000.0,
Total Revenue,33629000000.0,21698000000.0,17677000000.0,22387000000.0,
Operating Revenue,33629000000.0,21698000000.0,17677000000.0,22387000000.0,
