,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-1531948.881789,-2400970.088925,-5139263.252471,-9317567.567568,-13831325.301205,
Tax Rate For Calcs,0.21885,0.240097,0.233603,0.221847,0.246988,
Normalized EBITDA,2100000000.0,2075000000.0,1941000000.0,1752000000.0,2176000000.0,
Total Unusual Items,-7000000.0,-10000000.0,-22000000.0,-42000000.0,-56000000.0,
Total Unusual Items Excluding Goodwill,-7000000.0,-10000000.0,-22000000.0,-42000000.0,-56000000.0,
Net Income From Continuing Operation Net Minority Interest,977000000.0,939000000.0,841000000.0,636000000.0,923000000.0,
Reconciled Depreciation,388000000.0,378000000.0,368000000.0,380000000.0,344000000.0,
Reconciled Cost Of Revenue,6784000000.0,6340000000.0,5728000000.0,6035000000.0,4840000000.0,
EBITDA,2093000000.0,2065000000.0,1919000000.0,1710000000.0,2120000000.0,
EBIT,1705000000.0,1687000000.0,1551000000.0,1330000000.0,1776000000.0,
Net Interest Income,-453000000.0,-450000000.0,-438000000.0,-442000000.0,-448000000.0,
Interest Expense,453000000.0,450000000.0,438000000.0,442000000.0,448000000.0,
Normalized Income,982468051.118211,946599029.911075,857860736.747529,668682432.432432,965168674.698795,
Net Income From Continuing And Discontinued Operation,977000000.0,939000000.0,841000000.0,636000000.0,923000000.0,
Total Expenses,7526000000.0,7066000000.0,6434000000.0,6781000000.0,5376000000.0,
Total Operating Income As Reported,1532000000.0,1558000000.0,1431000000.0,1220000000.0,1568000000.0,
Diluted Average Shares,631200000.0,631500000.0,628100000.0,612500000.0,586800000.0,
Basic Average Shares,630000000.0,630600000.0,627200000.0,611400000.0,584700000.0,
Diluted EPS,1.55,1.49,1.34,1.04,1.57,
Basic EPS,1.55,1.49,1.34,1.04,1.58,
Diluted NI Availto Com Stockholders,977000000.0,939000000.0,841000000.0,636000000.0,923000000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,977000000.0,939000000.0,841000000.0,636000000.0,923000000.0,
Preferred Stock Dividends,,,,,0.0,1000000.0
Net Income,977000000.0,939000000.0,841000000.0,636000000.0,923000000.0,
Minority Interests,-1000000.0,-1000000.0,-12000000.0,-55000000.0,,
Net Income Including Noncontrolling Interests,978000000.0,940000000.0,853000000.0,691000000.0,1000000000.0,
Net Income Continuous Operations,978000000.0,940000000.0,853000000.0,691000000.0,1000000000.0,
Tax Provision,274000000.0,297000000.0,260000000.0,197000000.0,328000000.0,
Pretax Income,1252000000.0,1237000000.0,1113000000.0,888000000.0,1328000000.0,
Other Income Expense,166000000.0,119000000.0,98000000.0,68000000.0,152000000.0,
Other Non Operating Income Expenses,68000000.0,37000000.0,39000000.0,2000000.0,25000000.0,
Special Income Charges,-7000000.0,-10000000.0,-22000000.0,-42000000.0,-56000000.0,
Restructuring And Mergern Acquisition,7000000.0,10000000.0,22000000.0,42000000.0,56000000.0,
Earnings From Equity Interest,105000000.0,92000000.0,81000000.0,108000000.0,183000000.0,
Net Non Operating Interest Income Expense,-453000000.0,-450000000.0,-438000000.0,-442000000.0,-448000000.0,
Interest Expense Non Operating,453000000.0,450000000.0,438000000.0,442000000.0,448000000.0,
Operating Income,1539000000.0,1568000000.0,1453000000.0,1262000000.0,1624000000.0,
Operating Expense,742000000.0,726000000.0,706000000.0,746000000.0,536000000.0,
Other Operating Expenses,-25000000.0,-12000000.0,,-6000000.0,-240000000.0,2000000.0
Other Taxes,94000000.0,99000000.0,88000000.0,97000000.0,95000000.0,
Gross Profit,2281000000.0,2294000000.0,2159000000.0,2008000000.0,2160000000.0,
Cost Of Revenue,6784000000.0,6340000000.0,5728000000.0,6035000000.0,4840000000.0,
Total Revenue,9065000000.0,8634000000.0,7887000000.0,8043000000.0,7000000000.0,
Operating Revenue,9065000000.0,8634000000.0,7887000000.0,8043000000.0,7000000000.0,
