period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.30817,1.19281,1.4,1.04,8,0.2579
+1q,1.41687,1.3,1.65,1.34,8,0.0574
0y,5.66949,5.34,6.08,5.42,12,0.046
+1y,6.12973,5.81,6.86,5.66949,11,0.081199996
