Date,Dividends,Stock Splits
1997-06-04 00:00:00-04:00,0.0,2.0
2012-09-26 00:00:00-04:00,0.188964,0.0
2012-12-12 00:00:00-05:00,0.188964,0.0
2013-03-26 00:00:00-04:00,0.188964,0.0
2013-06-26 00:00:00-04:00,0.188964,0.0
2013-09-26 00:00:00-04:00,0.188964,0.0
2013-12-24 00:00:00-05:00,0.226757,0.0
2014-03-26 00:00:00-04:00,0.226757,0.0
2014-06-25 00:00:00-04:00,0.302343,0.0
2014-10-01 00:00:00-04:00,0.302343,0.0
2014-12-30 00:00:00-05:00,0.302343,0.0
2015-03-31 00:00:00-04:00,0.377929,0.0
2015-06-30 00:00:00-04:00,0.377929,0.0
2015-09-30 00:00:00-04:00,0.377929,0.0
2015-12-29 00:00:00-05:00,0.377929,0.0
2016-03-30 00:00:00-04:00,0.377929,0.0
2016-06-29 00:00:00-04:00,0.377929,0.0
2016-09-28 00:00:00-04:00,0.377929,0.0
2016-12-28 00:00:00-05:00,0.377929,0.0
2017-03-29 00:00:00-04:00,0.377929,0.0
2017-06-28 00:00:00-04:00,0.377929,0.0
2017-09-28 00:00:00-04:00,0.377929,0.0
2017-12-28 00:00:00-05:00,0.377929,0.0
2018-03-28 00:00:00-04:00,0.377929,0.0
2018-06-28 00:00:00-04:00,0.377929,0.0
2018-09-27 00:00:00-04:00,0.377929,0.0
2018-12-27 00:00:00-05:00,0.377929,0.0
2019-03-28 00:00:00-04:00,0.377929,0.0
2019-06-27 00:00:00-04:00,0.377929,0.0
2019-10-03 00:00:00-04:00,0.377929,0.0
2020-01-02 00:00:00-05:00,0.377929,0.0
2020-04-02 00:00:00-04:00,0.377929,0.0
2025-02-24 00:00:00-05:00,0.0,1.323
2025-06-04 00:00:00-04:00,0.1,0.0
2025-09-04 00:00:00-04:00,0.1,0.0
2025-12-04 00:00:00-05:00,0.125,0.0
2026-03-05 00:00:00-05:00,0.125,0.0
