period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3225640620,3180000000,3303251000,18,2294000000,0.4061
+1q,3433112960,3300000000,3903100000,17,2605000000,0.3179
0y,12498310060,12300000000,12987800000,22,9520000000,0.31280002
+1y,15774941500,12600000000,20012800000,22,12498310060,0.2622
