period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.24828,3.18,3.33,3.06,20,0.0615
+1q,2.95589,2.86,3.05,2.72,20,0.0867
0y,10.37045,10.12,10.56,9.75,22,0.0636
+1y,11.32672,10.75,11.65,10.37045,21,0.0922
