period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7420179180,7220000000,7540000000,11,7061000000,0.0509
+1q,7307980640,7166000000,7388000000,11,6974000000,0.0479
0y,28268132190,27710000000,28599000000,16,26981000000,0.0477
+1y,29708059170,28509000000,30269000000,16,28268132190,0.0509
