address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
7750 Wisconsin Avenue,Bethesda,MD,20814,United States,301 380 3000,https://www.marriott.com,Lodging,lodging,Lodging,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Marriott International, Inc. engages in the operation, franchise, and licensing of hotel, residential, timeshare, and other lodging properties in the U.S. & Canada, Europe, Middle East & Africa, Greater China, and Asia Pacific, and internationally. It operates properties under JW Marriott, The Ritz-Carlton, The Luxury Collection, W Hotels, St. Regis, EDITION, Bvlgari, Marriott Hotels, Sheraton, Westin, Autograph Collection, Renaissance Hotels, Le Méridien, Delta Hotels by Marriott, MGM Collection with Marriott Bonvoy, Tribute Portfolio, Gaylord Hotels, Design Hotels, Marriott Executive Apartments, Apartments by Marriott Bonvoy, Courtyard by Marriott, Fairfield by Marriott, Residence Inn by Marriott, SpringHill Suites by Marriott, Four Points by Sheraton, TownePlace Suites by Marriott, Aloft Hotels, AC Hotels by Marriott, Moxy Hotels, Element Hotels, Protea Hotels by Marriott, citizen, City Express by Marriott, and Four Points Flex by Sheraton brand names, as well as operates residences, timeshares, and yachts. The company was founded in 1927 and is headquartered in Bethesda, Maryland.",414000,"[{'maxAge': 1, 'name': 'Mr. Anthony G. Capuano Jr.', 'age': 59, 'title': 'President, CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 6835025, 'exercisedValue': 0, 'unexercisedValue': 38801344}, {'maxAge': 1, 'name': 'Mr. Robert  Guidice', 'title': 'Chief Global Operations Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Felitia O. Lee', 'age': 63, 'title': 'Controller & Chief Accounting Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Drew L. Pinto', 'age': 52, 'title': 'Executive VP and Chief Revenue & Technology Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jackie Burka McConagha', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tricia A. Primrose', 'title': 'Executive VP and Chief Global Communications & Public Affairs Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sabyasachi  Chatterjee', 'title': 'Director of Sales & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Nancy C. Lee', 'title': 'Senior VP & Deputy General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajeev  Menon', 'age': 55, 'title': 'President of Asia Pacific Excluding China (APEC)', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tina Edekar Edmundson', 'age': 58, 'title': 'President of Luxury', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,5,5,9,7,1775001600,1767139200,http://investor.shareholder.com/mar/default.cfm,[],86400,2,338.0,337.1,328.3,337.27,338.0,337.1,328.3,337.27,2.68,0.81,1772064000,0.2776,1.29,1.097,34.750786,25.549269,501170,501170,1659136,1504900,1504900,330.75,336.05,1,2,87756259328,87938876436,207.62,370.0,370.0,9.030836,12.568929,331.4892,293.33795,2.64,0.0078106513,USD,False,104780324864,0.37252998,230666404,264931993,6897364,6938249,1770940800,1773360000,0.025999999,0.17797,0.65558,4.28,0.0293,264984555,-14.184,1767139200,1798675200,1767139200,-0.022,2600999936,9.53,12.96221,1061:1000,1321920000,15.007,22.793,0.60098517,0.32693863,0.67,1772064000,EQUITY,331.175,415.0,269.0,356.16,356.0,2.25926,buy,25,358000000,1.351,4597000192,17181999104,0.389,0.427,6982000128,25.584,0.09631,5520999936,1673250048,3212000000,0.016,0.063,0.79074997,0.65841,0.43972,USD,MAR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Marriott International, Inc.",REGULAR,Marriott International,True,890663400000,-6.825012,328.3 - 337.27,NasdaqGS,1659136,123.55499,0.5951016,207.62 - 370.0,-38.825012,-0.104932465,60.09852,1774915200,1770730200,1777984200,1777984200,1770730200,1770730200,True,9.53,12.96221,11.54654,28.681751,-0.31420898,-0.00094787095,37.837036,0.12898786,-23.34849,15,0,[],1775579230,NMS,finmb_31148,America/New_York,EDT,-14400000,us_market,False,-2.0192344,331.175,2.3 - Buy,False,Marriott,2.0114
