,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-6826460.4811,10720000.0,-2208000.0,-130000.0,-12434782.608696
Tax Rate For Calcs,0.235395,0.268,0.276,0.13,0.23913
Normalized EBITDA,996000000.0,1303000000.0,1408000000.0,1093000000.0,1109000000.0
Total Unusual Items,-29000000.0,40000000.0,-8000000.0,-1000000.0,-52000000.0
Total Unusual Items Excluding Goodwill,-29000000.0,40000000.0,-8000000.0,-1000000.0,-52000000.0
Net Income From Continuing Operation Net Minority Interest,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Reconciled Depreciation,177000000.0,143000000.0,143000000.0,136000000.0,279000000.0
Reconciled Cost Of Revenue,5561000000.0,4972000000.0,5112000000.0,4933000000.0,5057000000.0
EBITDA,967000000.0,1343000000.0,1400000000.0,1092000000.0,1057000000.0
EBIT,790000000.0,1200000000.0,1257000000.0,956000000.0,778000000.0
Net Interest Income,-199000000.0,-194000000.0,-191000000.0,-183000000.0,-170000000.0
Interest Expense,208000000.0,206000000.0,203000000.0,192000000.0,180000000.0
Interest Income,9000000.0,12000000.0,12000000.0,9000000.0,10000000.0
Normalized Income,467173539.5189,698720000.0,768792000.0,665870000.0,494565217.391304
Net Income From Continuing And Discontinued Operation,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Total Expenses,5884000000.0,5349000000.0,5500000000.0,5314000000.0,5625000000.0
Total Operating Income As Reported,777000000.0,1180000000.0,1236000000.0,948000000.0,752000000.0
Diluted Average Shares,269400000.0,272500000.0,274700000.0,277700000.0,280100000.0
Basic Average Shares,268500000.0,271800000.0,274200000.0,276900000.0,278900000.0
Diluted EPS,1.65,2.67,2.78,2.39,1.63
Basic EPS,1.66,2.68,2.78,2.4,1.63
Diluted NI Availto Com Stockholders,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Net Income Common Stockholders,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Net Income,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Net Income Including Noncontrolling Interests,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Net Income Continuous Operations,445000000.0,728000000.0,763000000.0,665000000.0,455000000.0
Tax Provision,137000000.0,266000000.0,291000000.0,99000000.0,143000000.0
Pretax Income,582000000.0,994000000.0,1054000000.0,764000000.0,598000000.0
Other Income Expense,-25000000.0,48000000.0,1000000.0,-2000000.0,-36000000.0
Other Non Operating Income Expenses,3000000.0,3000000.0,5000000.0,-2000000.0,16000000.0
Special Income Charges,-29000000.0,40000000.0,-8000000.0,-1000000.0,-52000000.0
Restructuring And Mergern Acquisition,29000000.0,-40000000.0,8000000.0,1000000.0,52000000.0
Earnings From Equity Interest,1000000.0,5000000.0,4000000.0,1000000.0,0.0
Net Non Operating Interest Income Expense,-199000000.0,-194000000.0,-191000000.0,-183000000.0,-170000000.0
Interest Expense Non Operating,208000000.0,206000000.0,203000000.0,192000000.0,180000000.0
Interest Income Non Operating,9000000.0,12000000.0,12000000.0,9000000.0,10000000.0
Operating Income,806000000.0,1140000000.0,1244000000.0,949000000.0,804000000.0
Operating Expense,205000000.0,284000000.0,298000000.0,296000000.0,335000000.0
Depreciation Amortization Depletion Income Statement,59000000.0,50000000.0,53000000.0,51000000.0,46000000.0
Depreciation And Amortization In Income Statement,59000000.0,50000000.0,53000000.0,51000000.0,46000000.0
Selling General And Administration,146000000.0,234000000.0,245000000.0,245000000.0,289000000.0
General And Administrative Expense,146000000.0,234000000.0,245000000.0,245000000.0,289000000.0
Other Gand A,146000000.0,234000000.0,245000000.0,245000000.0,289000000.0
Gross Profit,1011000000.0,1424000000.0,1542000000.0,1245000000.0,1139000000.0
Cost Of Revenue,5679000000.0,5065000000.0,5202000000.0,5018000000.0,5290000000.0
Total Revenue,6690000000.0,6489000000.0,6744000000.0,6263000000.0,6429000000.0
Operating Revenue,1882000000.0,1758000000.0,1841000000.0,1608000000.0,1752000000.0
