period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6559629090,6133836280,6823000000,15,6263000000,0.047399998
+1q,7179824380,6876000000,7435000000,14,6744000000,0.0646
0y,27905946570,26629000000,29060000000,20,26186000000,0.0657
+1y,29388811100,26822000000,30891000000,18,27905946570,0.0531
