period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2828418260,2591400000,2971543000,6,2473000000,0.1437
+1q,2667013810,2604000000,2842920000,7,2543000000,0.048800003
0y,10735800710,10445700000,11234942000,11,9931000000,0.081
+1y,11343393190,10906000000,11629265000,10,10735800710,0.056599997
