address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
5660 New Northside Drive,3rd Floor,Atlanta,GA,30328,United States,770 857 4700,https://www.ice.com,Financial Data & Stock Exchanges,financial-data-stock-exchanges,Financial Data & Stock Exchanges,Financial Services,financial-services,Financial Services,"Intercontinental Exchange, Inc., together with its subsidiaries, provides technology and data to financial institutions, corporations, and government entities in the United States, the United Kingdom, the European Union, Canada, Asia Pacific, and the Middle East. It operates through three segments: Exchanges, Fixed Income and Data Services, and Mortgage Technology. The Exchanges segment operates regulated marketplace technology for the listing, trading, and clearing of an array of derivatives contracts and financial securities, such as commodities, interest rates, foreign exchange and equities, and corporate and exchange-traded funds, as well as data and connectivity services related to its exchanges and clearing houses. The Fixed Income and Data Services segment provides fixed income pricing, reference data, indices, analytics, and execution services, as well as global CDS clearing and multi-asset class data delivery technology. The Mortgage Technology segment offers a technology platform that provides customers comprehensive and digital workflow tools to address inefficiencies and mitigate risks that exist in the U.S. residential mortgage market life cycle from application through closing, servicing, and the secondary market. The company was founded in 2000 and is headquartered in Atlanta, Georgia.",12844,"[{'maxAge': 1, 'name': 'Mr. Jeffrey C. Sprecher', 'age': 70, 'title': 'Founder, Chairman & CEO', 'yearBorn': 1955, 'fiscalYear': 2024, 'totalPay': 5466833, 'exercisedValue': 24454050, 'unexercisedValue': 47364940}, {'maxAge': 1, 'name': 'Mr. Benjamin R. Jackson', 'age': 52, 'title': 'President', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2846936, 'exercisedValue': 954161, 'unexercisedValue': 15377008}, {'maxAge': 1, 'name': 'Mr. A. Warren Gardiner C.F.A.', 'age': 44, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 2605959, 'exercisedValue': 0, 'unexercisedValue': 854032}, {'maxAge': 1, 'name': 'Mr. Christopher Scott Edmonds', 'age': 56, 'title': 'President of ICE Fixed Income & Data Services', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 2625606, 'exercisedValue': 1236444, 'unexercisedValue': 4532492}, {'maxAge': 1, 'name': 'Ms. Lynn C. Martin', 'age': 48, 'title': 'President of NYSE Group and Chair of ICE Fixed Income & Data Services', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 2583083, 'exercisedValue': 1348626, 'unexercisedValue': 9696381}, {'maxAge': 1, 'name': 'Mr. Stuart G. Williams', 'age': 48, 'title': 'Chief Operating Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James W. Namkung', 'age': 49, 'title': 'Chief Accounting Officer & Corporate Controller', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mayur V. Kapani', 'age': 56, 'title': 'Chief Technology Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas A. Foley', 'age': 53, 'title': 'Senior Vice President of Human Resources & Administration', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew J. Surdykowski J.D.', 'age': 54, 'title': 'General Counsel', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,5,7,3,4,1775001600,1735603200,[],86400,2,166.39,166.73,166.05,167.595,166.39,166.73,166.05,167.595,2.08,1.28,1781481600,0.3328,1.23,1.043,28.985268,19.505085,963825,963825,3984705,3237870,3237870,166.59,166.68,200,100,94977851392,92316885427,143.17,189.35,189.35,6.254,9.563775,161.7266,166.703,1.92,0.011539155,USD,False,112110772224,0.33380002,564040496,566430761,6932831,7856656,1770940800,1773360000,0.012200001,0.00827,0.9492,1.8,0.0123000005,567896514,50.996,3.279571,1767139200,1798675200,1767139200,0.219,3315000064,5.77,8.57443,5:1,1478217600,11.289,18.153,0.09741461,0.32693863,0.52,1773705600,EQUITY,167.245,240.0,174.0,197.7143,194.0,1.46667,strong_buy,14,837000000,1.474,6176000000,20316000256,0.028,1.02,9930999808,70.077,17.362,0.022550002,0.11885,9930999808,3485125120,4662000128,0.234,0.078,1.0,0.62189,0.49561,USD,ICE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Intercontinental Exchange, Inc.",REGULAR,Intercontinental Exchange Inc.,True,1132151400000,0.8549957,166.05 - 167.595,NYSE,3984705,24.074997,0.16815671,143.17 - 189.35,-22.105011,-0.11674154,9.741461,1798675200,1777552200,1777552200,1777552200,1777552200,1777552200,False,5.77,8.57443,7.77354,21.51465,5.518402,0.034121796,0.5419922,0.0032512443,15,0,[],1775579115,NYQ,finmb_1081952,America/New_York,EDT,-14400000,us_market,False,0.51385045,167.245,1.5 - Strong Buy,False,Intercontinental Exchange,2.2642
