,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-122313600.0,22401800.0,-44532000.0,13345000.0,
Tax Rate For Calcs,0.137,0.101,0.06,0.05,
Normalized EBITDA,7338000000.0,6932300000.0,6746200000.0,6310200000.0,
Total Unusual Items,-892800000.0,221800000.0,-742200000.0,266900000.0,
Total Unusual Items Excluding Goodwill,-892800000.0,221800000.0,-742200000.0,266900000.0,
Net Income From Continuing Operation Net Minority Interest,2529500000.0,3233300000.0,1554700000.0,2042300000.0,
Reconciled Depreciation,2041600000.0,2124800000.0,3086500000.0,3355100000.0,
Reconciled Cost Of Revenue,2748100000.0,2478400000.0,2403500000.0,2379000000.0,
EBITDA,6445200000.0,7154100000.0,6004000000.0,6577100000.0,
EBIT,4403600000.0,5029300000.0,2917500000.0,3222000000.0,
Net Interest Income,-1225400000.0,-1269300000.0,-1269600000.0,-1086900000.0,
Interest Expense,1359400000.0,1404500000.0,1388200000.0,1136000000.0,
Interest Income,134000000.0,135200000.0,118600000.0,49100000.0,
Normalized Income,3299986400.0,3033901800.0,2252368000.0,1788745000.0,
Net Income From Continuing And Discontinued Operation,2529500000.0,2255000000.0,1483300000.0,1765800000.0,
Total Expenses,5715400000.0,5524200000.0,6475400000.0,6722700000.0,
Total Operating Income As Reported,4845800000.0,4516500000.0,3125500000.0,2738600000.0,
Diluted Average Shares,468757000.0,468120000.0,467162000.0,462750000.0,
Basic Average Shares,467922000.0,467011000.0,466063000.0,461519000.0,
Diluted EPS,5.4,4.82,3.18,3.82,
Basic EPS,5.41,4.83,3.18,3.83,
Diluted NI Availto Com Stockholders,2529500000.0,2255000000.0,1483300000.0,1765800000.0,
Net Income Common Stockholders,2529500000.0,2255000000.0,1483300000.0,1765800000.0,
Net Income,2529500000.0,2255000000.0,1483300000.0,1765800000.0,
Minority Interests,-99000000.0,-25200000.0,116200000.0,69100000.0,
Net Income Including Noncontrolling Interests,2628500000.0,2280200000.0,1367100000.0,1696700000.0,
Net Income Discontinuous Operations,0.0,-978300000.0,-71400000.0,-276500000.0,
Net Income Continuous Operations,2628500000.0,3258500000.0,1438500000.0,1973200000.0,
Tax Provision,415700000.0,366300000.0,90800000.0,112800000.0,
Pretax Income,3044200000.0,3624800000.0,1529300000.0,2086000000.0,
Other Income Expense,-659600000.0,291100000.0,-737900000.0,250200000.0,
Other Non Operating Income Expenses,233200000.0,69300000.0,4300000.0,-16700000.0,
Special Income Charges,-83400000.0,-86500000.0,-411600000.0,-184500000.0,
Gain On Sale Of Ppe,17300000.0,-17900000.0,-131300000.0,-36800000.0,
Other Special Charges,,,300000.0,400000.0,38200000.0
Impairment Of Capital Assets,100700000.0,68600000.0,280000000.0,147300000.0,
Restructuring And Mergern Acquisition,,,21800000.0,,
Gain On Sale Of Security,-809400000.0,308300000.0,-330600000.0,451400000.0,
Net Non Operating Interest Income Expense,-1225400000.0,-1269300000.0,-1269600000.0,-1086900000.0,
Interest Expense Non Operating,1359400000.0,1404500000.0,1388200000.0,1136000000.0,
Interest Income Non Operating,134000000.0,135200000.0,118600000.0,49100000.0,
Operating Income,4929200000.0,4603000000.0,3536800000.0,2922700000.0,
Operating Expense,2967300000.0,2949800000.0,3913900000.0,4153500000.0,
Other Operating Expenses,-15000000.0,-12400000.0,39400000.0,86500000.0,
Depreciation Amortization Depletion Income Statement,2041600000.0,2028800000.0,2928500000.0,3164900000.0,
Depreciation And Amortization In Income Statement,2041600000.0,2028800000.0,2928500000.0,3164900000.0,
Selling General And Administration,940700000.0,933400000.0,946000000.0,902100000.0,
General And Administrative Expense,,,,,811600000.0
Other Gand A,,,,,692100000.0
Salaries And Wages,,,,,119500000.0
Gross Profit,7896500000.0,7552800000.0,7450700000.0,7076200000.0,
Cost Of Revenue,2748100000.0,2574400000.0,2561500000.0,2569200000.0,
Total Revenue,10644600000.0,10127200000.0,10012200000.0,9645400000.0,
Operating Revenue,10644600000.0,10127200000.0,10012200000.0,9645400000.0,
