,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1620816000.0,1477118000.0,1141149000.0,702682000.0,
Repurchase Of Capital Stock,-134555000.0,0.0,-350000.0,-127762000.0,
Repayment Of Debt,-52778666000.0,-21214993000.0,-17770246000.0,-9323507000.0,
Issuance Of Debt,54522938000.0,21122925000.0,18178910000.0,9300142000.0,
Capital Expenditure,-609154000.0,-604078000.0,-434803000.0,-427630000.0,
Interest Paid Supplemental Data,217358000.0,166333000.0,175782000.0,106052000.0,
Income Tax Paid Supplemental Data,347197000.0,136755000.0,248527000.0,111569000.0,
End Cash Position,442823000.0,746010000.0,1295041000.0,433214000.0,
Beginning Cash Position,746010000.0,1295041000.0,433214000.0,231887000.0,
Effect Of Exchange Rate Changes,22833000.0,-30272000.0,7025000.0,-723000.0,
Changes In Cash,-326020000.0,-518759000.0,854802000.0,202050000.0,
Financing Cash Flow,1274984000.0,-305636000.0,268500000.0,-311071000.0,
Cash Flow From Continuing Financing Activities,1274984000.0,-305636000.0,268500000.0,-311071000.0,
Net Other Financing Charges,-274317000.0,-159372000.0,-92062000.0,-118886000.0,
Cash Dividends Paid,-60416000.0,-54196000.0,-47752000.0,-41058000.0,
Common Stock Dividend Paid,-60416000.0,-54196000.0,-47752000.0,-41058000.0,
Net Common Stock Issuance,-134555000.0,0.0,-350000.0,-127762000.0,
Common Stock Payments,-134555000.0,0.0,-350000.0,-127762000.0,
Net Issuance Payments Of Debt,1744272000.0,-92068000.0,408664000.0,-23365000.0,
Net Short Term Debt Issuance,,,408664000.0,-15657000.0,11391000.0
Short Term Debt Payments,,,-17770246000.0,-15657000.0,-4265478000.0
Short Term Debt Issuance,,,18178910000.0,9300142000.0,11391000.0
Net Long Term Debt Issuance,1744272000.0,-92068000.0,408664000.0,-23365000.0,
Long Term Debt Payments,-52778666000.0,-21214993000.0,-17770246000.0,-9323507000.0,
Long Term Debt Issuance,54522938000.0,21122925000.0,18178910000.0,9300142000.0,
Investing Cash Flow,-3830974000.0,-2294319000.0,-989650000.0,-617191000.0,
Cash Flow From Continuing Investing Activities,-3830974000.0,-2294319000.0,-989650000.0,-617191000.0,
Net Other Investing Changes,-89732000.0,30483000.0,-7311000.0,-1152000.0,
Net Investment Purchase And Sale,17012000.0,29239000.0,42277000.0,20639000.0,
Sale Of Investment,17012000.0,29239000.0,42277000.0,20639000.0,
Net Business Purchase And Sale,-3201016000.0,-1827606000.0,-659160000.0,-273171000.0,
Sale Of Business,,,,0.0,0.0
Purchase Of Business,-3201016000.0,-1827606000.0,-659160000.0,-273171000.0,
Net Intangibles Purchase And Sale,,,,-1152000.0,-867000.0
Purchase Of Intangibles,,,,-1152000.0,-867000.0
Net PPE Purchase And Sale,51916000.0,77643000.0,69347000.0,64123000.0,
Sale Of PPE,51916000.0,77643000.0,69347000.0,64123000.0,
Capital Expenditure Reported,-609154000.0,-604078000.0,-434803000.0,-427630000.0,
Operating Cash Flow,2229970000.0,2081196000.0,1575952000.0,1130312000.0,
Cash Flow From Continuing Operating Activities,2229970000.0,2081196000.0,1575952000.0,1130312000.0,
Change In Working Capital,15978000.0,246166000.0,62617000.0,-229715000.0,
Change In Other Working Capital,794737000.0,365289000.0,297006000.0,321674000.0,
Change In Payables And Accrued Expense,654961000.0,52421000.0,771854000.0,144219000.0,
Change In Payable,,,,144219000.0,95829000.0
Change In Account Payable,,,,144219000.0,95829000.0
Change In Prepaid Assets,-240515000.0,40356000.0,-90329000.0,-15615000.0,
Change In Inventory,-121743000.0,-39517000.0,2818000.0,-19333000.0,
Change In Receivables,-1071462000.0,-172383000.0,-918732000.0,-660660000.0,
Changes In Account Receivables,-853835000.0,-428127000.0,-615668000.0,-349485000.0,
Other Non Cash Items,79795000.0,14899000.0,22084000.0,-16151000.0,
Stock Based Compensation,181947000.0,150526000.0,126762000.0,105600000.0,
Unrealized Gain Loss On Investment Securities,,0.0,0.0,91500000.0,0.0
Provisionand Write Offof Assets,,,5927000.0,350000.0,34890000.0
Asset Impairment Charge,,,,14457000.0,5743000.0
Deferred Tax,,-8325000.0,3816000.0,42053000.0,26071000.0
Deferred Income Tax,,-8325000.0,3816000.0,42053000.0,26071000.0
Depreciation Amortization Depletion,910333000.0,742322000.0,613800000.0,644620000.0,
Depreciation And Amortization,910333000.0,742322000.0,613800000.0,644620000.0,
Amortization Cash Flow,498795000.0,382959000.0,289014000.0,353973000.0,
Amortization Of Intangibles,498795000.0,382959000.0,289014000.0,353973000.0,
Depreciation,411538000.0,359363000.0,324786000.0,290647000.0,
Operating Gains Losses,,2247000.0,20685000.0,-19238000.0,-28682000.0
Earnings Losses From Equity Investments,,2247000.0,24209000.0,-19238000.0,-28682000.0
Gain Loss On Investment Securities,,,-3524000.0,-32572000.0,
Net Foreign Currency Exchange Gain Loss,,,,-654000.0,-5110000.0
Gain Loss On Sale Of PPE,,,,-14803000.0,-9116000.0
Net Income From Continuing Operations,1041917000.0,927283000.0,750689000.0,511643000.0,
