period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7027640460,6850000000,7550000000,20,6233334000,0.1274
+1q,8155622990,7450000000,8441000000,20,6773007000,0.2041
0y,33322688110,31328000000,34006000000,26,28479697000,0.1701
+1y,37625507970,34618000000,40593000000,25,33322688110,0.1291
