,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,4687077,2599734002,-0.0011
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,3760457,2085774978,0.0227
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0217,3245407,1800097359,-0.0152
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,1918861,1064315390,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,1897687,1052571020,0.0017
5,2025-12-31,GROWTH FUND OF AMERICA,0.0117,1745213,967999795,0.0
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,1754247,973010593,-0.0185
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0114,1703718,944984180,-0.0788
8,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0099,1488464,825591402,-0.0091
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0083,1247343,691851234,-0.0222
