period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.75747,0.467,0.98296,0.59,12,0.2838
+1q,0.76056,0.457,0.87876,0.79,11,-0.0373
0y,3.12804,1.937,3.69964,3.01,14,0.0392
+1y,3.67671,3.17,4.12933,3.12804,12,0.1754
