,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-43332000.0,-6784000.0,-8148000.0,-4620000.0,
Tax Rate For Calcs,0.157,0.106,0.194,0.21,
Normalized EBITDA,4775000000.0,4119000000.0,3901000000.0,428000000.0,
Total Unusual Items,-276000000.0,-64000000.0,-42000000.0,-22000000.0,
Total Unusual Items Excluding Goodwill,-276000000.0,-64000000.0,-42000000.0,-22000000.0,
Net Income From Continuing Operation Net Minority Interest,1627000000.0,1446000000.0,1221000000.0,-1066000000.0,
Reconciled Depreciation,1540000000.0,1368000000.0,1266000000.0,1091000000.0,
Reconciled Cost Of Revenue,6536000000.0,5777000000.0,5205000000.0,2460000000.0,
EBITDA,4499000000.0,4055000000.0,3859000000.0,406000000.0,
EBIT,2959000000.0,2687000000.0,2593000000.0,-685000000.0,
Net Interest Income,-585000000.0,-452000000.0,-530000000.0,-586000000.0,
Interest Expense,746000000.0,727000000.0,818000000.0,702000000.0,
Interest Income,161000000.0,275000000.0,288000000.0,116000000.0,
Normalized Income,1859668000.0,1503216000.0,1254852000.0,-1048620000.0,
Net Income From Continuing And Discontinued Operation,1627000000.0,1446000000.0,1221000000.0,1832000000.0,
Total Expenses,9928000000.0,8832000000.0,8017000000.0,4880000000.0,
Total Operating Income As Reported,2818000000.0,2402000000.0,2313000000.0,-792000000.0,
Diluted Average Shares,693000000.0,737000000.0,754000000.0,764000000.0,
Basic Average Shares,691000000.0,735000000.0,752000000.0,764000000.0,
Diluted EPS,2.35,1.96,1.62,2.4,
Basic EPS,2.35,1.97,1.62,2.4,
Diluted NI Availto Com Stockholders,1627000000.0,1446000000.0,1221000000.0,1832000000.0,
Net Income Common Stockholders,1627000000.0,1446000000.0,1221000000.0,1832000000.0,
Net Income,1627000000.0,1446000000.0,1221000000.0,1832000000.0,
Minority Interests,-239000000.0,-306000000.0,-210000000.0,475000000.0,
Net Income Including Noncontrolling Interests,1866000000.0,1752000000.0,1431000000.0,1357000000.0,
Net Income Discontinuous Operations,,0.0,0.0,2898000000.0,193000000.0
Net Income Continuous Operations,1866000000.0,1752000000.0,1431000000.0,-1541000000.0,
Tax Provision,347000000.0,208000000.0,344000000.0,154000000.0,
Pretax Income,2213000000.0,1960000000.0,1775000000.0,-1387000000.0,
Other Income Expense,-291000000.0,-54000000.0,-50000000.0,-31000000.0,
Other Non Operating Income Expenses,-15000000.0,10000000.0,-8000000.0,-9000000.0,
Special Income Charges,-276000000.0,-64000000.0,-42000000.0,-22000000.0,
Gain On Sale Of Ppe,-247000000.0,-50000000.0,-27000000.0,-9000000.0,
Gain On Sale Of Business,,,,,0.0
Other Special Charges,29000000.0,14000000.0,15000000.0,13000000.0,
Net Non Operating Interest Income Expense,-585000000.0,-452000000.0,-530000000.0,-586000000.0,
Interest Expense Non Operating,746000000.0,727000000.0,818000000.0,702000000.0,
Interest Income Non Operating,161000000.0,275000000.0,288000000.0,116000000.0,
Operating Income,3089000000.0,2466000000.0,2355000000.0,-770000000.0,
Operating Expense,3392000000.0,3055000000.0,2812000000.0,2420000000.0,
Other Operating Expenses,310000000.0,290000000.0,230000000.0,235000000.0,
Provision For Doubtful Accounts,85000000.0,19000000.0,4000000.0,15000000.0,
Depreciation Amortization Depletion Income Statement,1540000000.0,1368000000.0,1266000000.0,1091000000.0,
Depreciation And Amortization In Income Statement,1540000000.0,1368000000.0,1266000000.0,1091000000.0,
Depreciation Income Statement,1540000000.0,1368000000.0,1266000000.0,1091000000.0,
Research And Development,269000000.0,228000000.0,205000000.0,143000000.0,
Selling General And Administration,1188000000.0,1150000000.0,1107000000.0,936000000.0,
General And Administrative Expense,1188000000.0,1150000000.0,1107000000.0,936000000.0,
Other Gand A,1188000000.0,1150000000.0,1107000000.0,936000000.0,
Gross Profit,6481000000.0,5521000000.0,5167000000.0,1650000000.0,
Cost Of Revenue,6536000000.0,5777000000.0,5205000000.0,2460000000.0,
Total Revenue,13017000000.0,11298000000.0,10372000000.0,4110000000.0,
Operating Revenue,13017000000.0,11298000000.0,10372000000.0,4110000000.0,
