,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.014400001,9564882,520712162,-0.017
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0116,7669567,417531216,0.0069
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.01,6622095,360506842,-0.0308
3,2025-11-30,Capital Group Dividend Value ETF,0.0099,6538271,355943464,-0.3698
4,2025-12-31,CAPITAL WORLD GROWTH & INCOME FUND,0.0097,6414987,349231883,-0.5401
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0063,4213927,229406180,-0.2155
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0058999998,3915300,213148926,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0058,3871986,210790912,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0054,3583995,195112682,-0.0184
9,2025-12-31,"T. ROWE PRICE Eqy. INCOME Fd., INC.-T. Rowe Price Eqy. Income Fd.",0.0047999998,3170000,172574795,-0.1723
