,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.061100002,40565535,2208387669,-0.039300002
1,2025-12-31,Blackrock Inc.,0.0395,26206421,1426677523,-0.0397
2,2025-12-31,Capital Research Global Investors,0.024500001,16232863,883717039,-0.5231
3,2025-12-31,State Street Corporation,0.021300001,14155199,770609014,-0.0095
4,2025-12-31,Price (T.Rowe) Associates Inc,0.015700001,10417691,567139083,-0.2886
5,2025-12-31,"AQR Capital Management, LLC",0.0137,9098518,495323307,2.2274
6,2025-12-31,"Geode Capital Management, LLC",0.0125,8301257,451920419,-0.0064
7,2025-12-31,"Arrowstreet Capital, Limited Partnership",0.0123000005,8186257,445659819,0.58419997
8,2025-12-31,Bank Of New York Mellon Corporation,0.0119,7893031,429696596,0.1875
9,2025-12-31,NORGES BANK,0.0084,5605957,305188291,0.8178
