period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,22823084540,20282039790,24860000000,25,19335000000,0.18040001
+1q,24797987360,22623020040,27667241410,25,22496000000,0.102299996
0y,102997074120,92982000000,123087000000,44,94827000000,0.0862
+1y,120406300770,99741000000,169193000000,43,102997074120,0.169
