period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7281163380,7086000000,7408300000,15,7192000000,0.0124
+1q,7041172330,6667408000,7296000000,15,6849000000,0.028099999
0y,29959934510,29245661000,30512098570,20,28891000000,0.037
+1y,30411032900,29083000000,31493000000,19,29959934510,0.0150999995
