,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-26130000.0,-19548000.0,-3157000.0,-5409090.909091,
Tax Rate For Calcs,0.195,0.181,0.041,0.193182,
Normalized EBITDA,1919000000.0,1801000000.0,1197000000.0,754000000.0,
Total Unusual Items,-134000000.0,-108000000.0,-77000000.0,-28000000.0,
Total Unusual Items Excluding Goodwill,-134000000.0,-108000000.0,-77000000.0,-28000000.0,
Net Income From Continuing Operation Net Minority Interest,957000000.0,890000000.0,609000000.0,355000000.0,
Reconciled Depreciation,575000000.0,562000000.0,436000000.0,236000000.0,
Reconciled Cost Of Revenue,5560000000.0,5350000000.0,4647000000.0,3438000000.0,
EBITDA,1785000000.0,1693000000.0,1120000000.0,726000000.0,
EBIT,1210000000.0,1131000000.0,684000000.0,490000000.0,
Net Interest Income,-2000000.0,-16000000.0,-21000000.0,-34000000.0,
Interest Expense,29000000.0,44000000.0,49000000.0,50000000.0,
Interest Income,27000000.0,28000000.0,28000000.0,16000000.0,
Normalized Income,1064870000.0,978452000.0,682843000.0,377590909.090909,
Net Income From Continuing And Discontinued Operation,957000000.0,890000000.0,609000000.0,355000000.0,
Total Expenses,7709000000.0,7491000000.0,6636000000.0,4871000000.0,
Total Operating Income As Reported,1223000000.0,1009000000.0,652000000.0,622000000.0,
Diluted Average Shares,244000000.0,243500000.0,218200000.0,181000000.0,
Basic Average Shares,243400000.0,242600000.0,217000000.0,180200000.0,
Diluted EPS,3.92,3.65,2.79,1.96,
Basic EPS,3.93,3.67,2.81,1.97,
Diluted NI Availto Com Stockholders,957000000.0,890000000.0,609000000.0,355000000.0,
Net Income Common Stockholders,957000000.0,890000000.0,609000000.0,355000000.0,
Net Income,957000000.0,890000000.0,609000000.0,355000000.0,
Minority Interests,7000000.0,0.0,0.0,,
Net Income Including Noncontrolling Interests,950000000.0,890000000.0,609000000.0,355000000.0,
Net Income Continuous Operations,950000000.0,890000000.0,609000000.0,355000000.0,
Tax Provision,231000000.0,197000000.0,26000000.0,85000000.0,
Pretax Income,1181000000.0,1087000000.0,635000000.0,440000000.0,
Other Income Expense,-143000000.0,32000000.0,-72000000.0,-177000000.0,
Other Non Operating Income Expenses,-11000000.0,-8000000.0,5000000.0,-149000000.0,
Special Income Charges,-134000000.0,-108000000.0,-77000000.0,-28000000.0,
Gain On Sale Of Business,-31000000.0,-46000000.0,-1000000.0,1000000.0,
Write Off,8000000.0,7000000.0,4000000.0,14000000.0,
Impairment Of Capital Assets,,,,0.0,0.0
Restructuring And Mergern Acquisition,95000000.0,55000000.0,72000000.0,15000000.0,
Earnings From Equity Interest,2000000.0,148000000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-2000000.0,-16000000.0,-21000000.0,-34000000.0,
Interest Expense Non Operating,29000000.0,44000000.0,49000000.0,50000000.0,
Interest Income Non Operating,27000000.0,28000000.0,28000000.0,16000000.0,
Operating Income,1326000000.0,1071000000.0,728000000.0,651000000.0,
Operating Expense,2149000000.0,2141000000.0,1989000000.0,1433000000.0,
Research And Development,226000000.0,230000000.0,232000000.0,206000000.0,
Selling General And Administration,1923000000.0,1911000000.0,1757000000.0,1227000000.0,
General And Administrative Expense,1923000000.0,1911000000.0,1757000000.0,1227000000.0,
Other Gand A,1923000000.0,1911000000.0,1757000000.0,1227000000.0,
Salaries And Wages,,0.0,0.0,140000000.0,0.0
Gross Profit,3475000000.0,3212000000.0,2717000000.0,2084000000.0,
Cost Of Revenue,5560000000.0,5350000000.0,4647000000.0,3438000000.0,
Total Revenue,9035000000.0,8562000000.0,7364000000.0,5522000000.0,
Operating Revenue,9035000000.0,8562000000.0,7364000000.0,5522000000.0,
