period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2112486750,2081000000,2148000000,19,2069000000,0.021
+1q,2318208980,2281000000,2355000000,19,2301000000,0.0075
0y,9203842440,9125000000,9263600000,21,9035000000,0.0187
+1y,9619047250,9347000000,9795485960,21,9203842440,0.045100003
