Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-24,2026-02-24,"[datetime.date(2026, 4, 28)]",1.11,1.063,1.08553,2148000000,2081000000,2112486750
