,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-712110.0,17098620.0,28606620.0,26251470.0,48642510.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,308151000.0,307451000.0,312067000.0,387817000.0,36778000.0,
Total Unusual Items,-3391000.0,81422000.0,136222000.0,125007000.0,231631000.0,
Total Unusual Items Excluding Goodwill,-3391000.0,81422000.0,136222000.0,125007000.0,231631000.0,
Net Income From Continuing Operation Net Minority Interest,80573000.0,164621000.0,221362000.0,203110000.0,257453000.0,
Reconciled Depreciation,153265000.0,151489000.0,151501000.0,151287000.0,148435000.0,
Reconciled Cost Of Revenue,153784000.0,155652000.0,147417000.0,64763000.0,388822000.0,
EBITDA,304760000.0,388873000.0,448289000.0,512824000.0,268409000.0,
EBIT,151495000.0,237384000.0,296788000.0,361537000.0,119974000.0,
Net Interest Income,-62743000.0,-58760000.0,-58454000.0,-58443000.0,-58585000.0,
Interest Expense,65750000.0,64660000.0,65262000.0,62732000.0,61244000.0,
Interest Income,3007000.0,5900000.0,6808000.0,4289000.0,2659000.0,
Normalized Income,83251890.0,100297620.0,113746620.0,104354470.0,74464510.0,
Net Income From Continuing And Discontinued Operation,80573000.0,164621000.0,221362000.0,203110000.0,257453000.0,
Total Expenses,327747000.0,323241000.0,316075000.0,232342000.0,568785000.0,
Total Operating Income As Reported,152136000.0,210399000.0,279700000.0,257081000.0,304496000.0,
Diluted Average Shares,64420752.0,64418240.0,64407613.0,64349899.0,64310423.0,
Basic Average Shares,64411446.0,64404008.0,64385988.0,64314899.0,64270342.0,
Diluted EPS,1.25,2.56,3.44,3.16,4.0,
Basic EPS,1.25,2.56,3.44,3.16,4.01,
Diluted NI Availto Com Stockholders,80573000.0,164621000.0,221362000.0,203110000.0,257453000.0,
Average Dilution Earnings,0.0,0.0,,,,
Net Income Common Stockholders,80573000.0,164621000.0,221362000.0,203110000.0,257453000.0,
Net Income,80573000.0,164621000.0,221362000.0,203110000.0,257453000.0,
Minority Interests,-5172000.0,-8103000.0,-10164000.0,-9668000.0,-44240000.0,
Net Income Including Noncontrolling Interests,85745000.0,172724000.0,231526000.0,212778000.0,301693000.0,
Net Income Continuous Operations,85745000.0,172724000.0,231526000.0,298805000.0,58730000.0,
Pretax Income,85745000.0,172724000.0,231526000.0,298805000.0,58730000.0,
Other Income Expense,-3391000.0,81422000.0,136222000.0,125007000.0,231631000.0,
Special Income Charges,0.0,-25000.0,126174000.0,110268000.0,175579000.0,
Gain On Sale Of Ppe,,,126174000.0,111030000.0,175583000.0,0.0
Other Special Charges,0.0,,,762000.0,,
Restructuring And Mergern Acquisition,0.0,25000.0,0.0,0.0,4000.0,
Gain On Sale Of Security,-3391000.0,81447000.0,10048000.0,14739000.0,56052000.0,
Net Non Operating Interest Income Expense,-62743000.0,-58760000.0,-58454000.0,-58443000.0,-58585000.0,
Interest Expense Non Operating,65750000.0,64660000.0,65262000.0,62732000.0,61244000.0,
Interest Income Non Operating,3007000.0,5900000.0,6808000.0,4289000.0,2659000.0,
Operating Income,151879000.0,150062000.0,153758000.0,232241000.0,-114316000.0,
Operating Expense,173963000.0,167589000.0,168658000.0,167579000.0,179963000.0,
Other Taxes,257000.0,-1958000.0,,-163000.0,270000.0,-441000.0
Depreciation Amortization Depletion Income Statement,153265000.0,151489000.0,151501000.0,151287000.0,148435000.0,
Depreciation And Amortization In Income Statement,153265000.0,151489000.0,151501000.0,151287000.0,148435000.0,
Selling General And Administration,20441000.0,18058000.0,17157000.0,16292000.0,31528000.0,
General And Administrative Expense,20441000.0,18058000.0,17157000.0,16292000.0,31528000.0,
Other Gand A,20441000.0,18058000.0,17157000.0,16292000.0,31528000.0,
Gross Profit,325842000.0,317651000.0,322416000.0,399820000.0,65647000.0,
Cost Of Revenue,153784000.0,155652000.0,147417000.0,64763000.0,388822000.0,
Total Revenue,479626000.0,473303000.0,469833000.0,464583000.0,454469000.0,
Operating Revenue,479626000.0,473303000.0,469833000.0,464583000.0,454469000.0,
