period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,480676110,468829780,491213560,14,462089000,0.0402
+1q,485916060,473219320,498000000,14,467610000,0.039100002
0y,1949383090,1896827490,1993434060,17,1877964000,0.038
+1y,2014477980,1948778980,2078000000,17,1949383090,0.0334
