,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0373,2404262,599069958,0.0058999998
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,2029425,505671823,0.0011999999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,1624561,404791861,0.0217
3,2025-12-31,COHEN & STEERS Inst. REALTY SHARES INC-Cohen & Steers Inst. Realty Sha,0.0147,947194,236012327,0.0
4,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.0143,919139,229021862,0.19139999
5,2025-12-31,COHEN & STEERS REALTY SHARES INC-Cohen & Steers Realty Shares,0.0135,872011,217278979,-0.0484
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,828668,206479204,-0.0105
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,819625,204225959,0.0017
8,2025-09-30,-Price (T.Rowe) Real Assets Trust I,0.0125,803319,200162993,0.070300005
9,2025-12-31,COHEN & STEERS REAL ESTATE SECURITIES Fd. INC-Cohen & Steers Real Esta,0.0117999995,758315,188949347,-0.173
