period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,16.21984,13.87,17.86,14.12,18,0.1487
+1q,13.8266,12.56943,15.85,10.91,17,0.2673
0y,58.31612,55.38,65.1,51.32,22,0.1363
+1y,65.21898,58.71596,75.5,58.31612,21,0.1184
