period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,16873067190,16417000000,17414000000,14,15062000000,0.12020001
+1q,15752941600,15239000000,16504471399,13,14583000000,0.0802
0y,63482835850,61220000000,65784646110,18,58283000000,0.0892
+1y,66713741140,62315000000,70789585710,18,63482835850,0.0509
